Geneid,Kiley_A_DZM0422_Aerobic_A,Kiley_A_DZM0422_Aerobic_B,Kiley_A_DZM0422_Aerobic_C,Kiley_A_DZM0422_Anaerobic_A,Kiley_A_DZM0422_Anaerobic_B,Kiley_A_DZM0422_Anaerobic_C,Kiley_A_WT_Aerobic_A,Kiley_A_WT_Aerobic_B,Kiley_A_WT_Aerobic_C,Kiley_A_WT_Anaerobic_A,Kiley_A_WT_Anaerobic_C,Kiley_B_Dfur_-O2_A,Kiley_B_Dfur_-O2_B,Kiley_B_Dfur_-O2_C,Kiley_B_DrsuR_-O2_A,Kiley_B_DrsuR_-O2_B,Kiley_B_DrsuR_-O2_C,Kiley_B_WT_+O2_Ctrl_A,Kiley_B_WT_+O2_Ctrl_B,Kiley_B_WT_+O2_Ctrl_C,Kiley_B_WT_+O2_Paraquat_A,Kiley_B_WT_+O2_Paraquat_B,Kiley_B_WT_+O2_Paraquat_C,Kiley_B_WT_-O2_Ctrl_A,Kiley_B_WT_-O2_Ctrl_B,Kiley_B_WT_-O2_Ctrl_C,Kiley_B_WT_-O2_NoFe_A,Kiley_B_WT_-O2_NoFe_B,Kiley_B_WT_-O2_NoFe_C,Kiley_B_WT_-O2_NoFe_DIP_A,Kiley_B_WT_-O2_NoFe_DIP_B,Kiley_B_WT_-O2_NoFe_DIP_C,Kiley_B_WT_-O2_Peroxide_A,Kiley_B_WT_-O2_Peroxide_C
ZCP4_0759,13.194995175043362,13.128626589206014,13.172865074003289,13.342850243335079,13.371228974814674,13.342429767651634,13.300319425737058,13.32183645236287,13.240088433095753,13.36756577708459,13.160524492046727,13.355443228098563,13.473368394087425,13.45732438589445,13.369169430397731,13.451298089036293,13.355875624595514,13.331997500148617,13.278465835687278,13.349274297188094,13.337587064952414,13.416143233829905,13.279483846588551,13.392206495482478,13.465162518007096,13.453369782216294,13.503964517191088,13.395784972235875,13.440882109184335,13.422756703963676,13.316397937342119,13.434664979491536,13.540697601835657,13.100924747456883
ZCP4_0760,13.14236036065825,12.930004737762788,13.15266363050492,13.251851193276831,13.257595577431177,13.30542716351086,13.270483242227762,13.243602028260453,13.205785508788141,13.253709358932728,13.10822520467988,13.00140607205851,13.035643476963736,13.061308005853018,12.997622922354747,13.059986616693381,13.005159364715015,12.93283713518778,12.931893977067938,12.92910024791935,12.892576334135049,13.013127037903407,12.958082844504899,13.047097640761619,13.010755258199044,13.063955757573352,13.06860687270092,13.04774053384457,13.064602959230204,12.963304525488997,13.02067852241056,13.014724975886697,13.136257953025426,12.617110371554476
ZCP4_0761,13.262497879877607,13.115601182235723,13.216074982445095,13.363802669253882,13.37389846316116,13.388680679188528,13.364638321541992,13.358676806526443,13.295708498492324,13.448570410783155,13.205549472964531,13.225619435394249,13.291701651522985,13.247170675882764,13.290323011125663,13.298102815555804,13.261596385385038,13.156992486214351,13.15801258464933,13.222935839737652,13.226596855772165,13.257139973693025,13.13657202257953,13.307569763170825,13.294181013195915,13.349391367939756,13.316977343597783,13.290718078177537,13.317828705530886,13.235769712197596,13.220456322504058,13.315942743256405,13.357977095162676,12.868383527432353
ZCP4_0762,13.4029217514706,13.328501907670988,13.3530450257608,13.529365525641419,13.55246858483509,13.50192477061639,13.488337493431905,13.487882542011072,13.427976621768241,13.61773587097609,13.3994284492496,13.337953950509723,13.403396200203037,13.491121550337855,13.450370363317067,13.460879085923986,13.419261334663725,13.403424320980879,13.361501556179746,13.426732563539199,13.455668564375568,13.518281253127684,13.467009606578147,13.606945077436773,13.581475734007299,13.58245091341604,13.639995882141513,13.449722636157565,13.517817097236446,13.632892907765621,13.42317984027213,13.471525096451757,13.70923744461178,13.037289795168645
ZCP4_0763,13.301836187187217,13.20873561693037,13.31880100292121,13.46248909898483,13.46810133873373,13.445379656507967,13.365694836109297,13.378854656017491,13.381508392140171,13.472040056146808,13.371549043100929,13.207103097182289,13.234591945909647,13.279656051193495,13.257768969722793,13.26492314055336,13.238345132552585,13.180404152135052,13.135529876650851,13.191468674585805,13.179249764761368,13.203898924875658,13.145431279088806,13.3187856748607,13.314659294062238,13.314785620551763,13.258357160007467,13.264107878026646,13.271186224197175,13.315569307649731,13.154480192392652,13.250570074015037,13.26929769563871,12.658551808974243
ZCP4_0764,13.313898252447933,13.232832413665747,13.330189329179554,13.495652728833605,13.447211486969287,13.453917759913068,13.397994101737018,13.442147935960426,13.402003453811446,13.407593159621461,13.307818447839693,13.812464106566509,13.902395438065243,13.862649117119634,13.922153462561967,13.93824426239825,13.902758255484091,13.857499838139738,13.854955520494446,13.877357896549794,13.873996796458307,13.907509227262086,13.894510427106596,14.03570701805495,13.968952809651533,13.99977211792064,13.985364504811013,13.905330399638187,13.875270593720261,13.880439451919008,13.92728597508841,13.94772299673596,13.900449886627491,13.3062578009866
ZCP4_0765,12.747447426129979,12.641195181535677,12.77800801071614,13.097304366775314,13.063114182170313,13.079774186988832,13.0013603782827,13.009353961844257,13.058625085861788,13.06183855033045,13.117195929457235,13.162271872141856,13.24442918145087,13.335037982799136,13.477541226161843,13.519575689808692,13.566803518294638,13.449808555216771,13.424170699682488,13.444167126883192,13.280394155572557,13.358542968934147,13.445609882913281,13.517087295216902,13.528342223319518,13.591991438000992,13.523286840254588,13.453502556627402,13.544296142018394,13.471216011893288,13.55847162178888,13.502061102934995,12.44546450007757,11.598704104707044
ZCP4_0766,14.617701595619398,14.545993502098247,14.510946620767841,14.572531230319875,14.591813931558752,14.54735830317574,14.61108929293977,14.616836211135215,14.646615890117243,14.807547762183605,14.743475874280803,14.323433707995543,14.36973472895588,14.414103543704531,14.366663845181774,14.35750640570917,14.345928133045067,14.38544088105623,14.351178647138326,14.384540436663443,14.32721514489605,14.329292426889397,14.30849312078406,14.40961211170266,14.463555718375611,14.399426575758802,14.494384797167974,14.423477875692145,14.426930253442837,14.326330428556627,14.336113295129552,14.329016379697588,14.297460891457558,13.974328250518358
ZCP4_0767,12.711058230477065,12.562676072321898,12.696577989920126,12.632201335149178,12.685078392298198,12.675366489647747,12.803116169274269,12.804373439354803,12.685726445537519,12.702182167741093,12.484530930042448,12.343528430705708,12.349218380546649,12.353263514219549,12.618635029748257,12.634877260005831,12.613410784849908,12.65754881064141,12.635337320467354,12.635241912833548,12.573312592481026,12.568428215270359,12.554539089467385,12.7103503325317,12.668772320210326,12.670875531043135,12.633875921848873,12.654798280120888,12.646435466877712,12.617807676940744,12.588907832887607,12.61346093672608,12.419934258334104,11.910875662577785
ZCP4_0768,12.920533213327984,12.800638928244034,13.00401215054419,12.959550814897195,12.961038342041132,12.969981626268236,13.005642189080234,13.050619841194898,12.959295375365118,12.828925493776746,12.763276699342914,13.048075437517314,13.142483244604191,13.06811317164727,13.235678523856446,13.323735519805714,13.248591043511114,13.166020036997331,13.094837293521449,13.17712592506027,13.188315022423572,13.167431794285815,13.043005366858248,13.115714057811195,13.230379457271304,13.208779365903723,13.19180708871451,13.262453431995583,13.257355515992211,13.35790038316979,13.176190215733772,13.240446225333027,12.454675526818763,12.162501381626186
ZCP4_0769,13.680667896892682,13.564649176878328,13.639841224674104,13.658363742128168,13.66441544128074,13.676678747251982,13.689103310471673,13.739833038126346,13.697786985226456,13.712544104700864,13.587576628530185,13.590802108802942,13.693535309018797,13.673894876801329,13.801907560302741,13.833224894893887,13.791948420424546,13.801259630403894,13.746907591884625,13.756539421449407,13.690407657132837,13.72141662670907,13.647383774204567,13.79204663266642,13.834209004264604,13.828276117193573,13.756497242367209,13.781195470961112,13.795576703402972,13.814733931017255,13.733360998390582,13.787259278972018,12.860897344735113,12.655193131166538
ZCP4_0770,6.50946430879138,6.312698776882394,6.487815207281793,6.181680802749145,6.413322176198536,6.269429336083506,6.733986426540625,6.619809726114965,6.4631317599366795,6.414361031322699,6.197045435416901,6.529089123943327,6.565169458271779,6.67601203389182,6.620342844188427,6.490498757039322,6.592812068703832,6.778571635252898,6.956721754390008,6.845835543158977,7.534529775951882,7.266723686036426,7.575126030520113,6.499215447889182,6.64172392588307,6.537691861629614,6.722174033134292,6.725661459744486,6.848601824426228,6.3581844470784645,6.694509217827649,6.358227333003757,5.390887584335025,5.83153924646504
ZCP4_0771,7.552389731637704,7.473956218765233,7.597252023454486,7.142925858406971,7.204325895188746,7.228463679473167,7.562180059935009,7.550209335751026,7.478069190425982,7.116108702017381,7.142143975578946,7.568387530595275,7.674464791528085,7.58742155928484,7.466485776313764,7.3053879503377726,7.489235410980695,7.707127796865258,7.60975391464978,7.735229350543566,8.414568327417935,8.04941102628143,8.356777866118897,7.466245197186955,7.468998826946864,7.335934485889906,7.298337000612422,7.488813813132705,7.42654577141916,7.452552436687194,7.352481756334522,7.28828842458989,7.241365921674567,7.4291533531061535
ZCP4_0772,8.611671801313099,8.61134371758365,8.725868819750536,8.1248904391704,8.123387798866583,8.203177262349861,8.526597373885203,8.572914264477761,8.513467152812606,7.917049749550176,8.025423197349372,8.151052258180094,8.331221962984129,8.2732717950168,7.896510615734909,7.9680955570313765,7.998384294162608,8.197989394047296,8.07001941906909,8.012893308769598,8.88507433459334,8.643459163003191,8.79660479861399,7.881240340066864,8.1182623699886,7.906442926277005,7.822759667384001,7.905514511760868,7.986248004006835,7.997895105848687,8.002425619366107,7.848878437087869,8.62407041048555,8.853859449860442
ZCP4_0773,8.708905816068388,8.758906715583107,8.666893408075637,8.2720031878395,8.269300576683273,8.247967679951834,8.59470341755589,8.605206892896556,8.659889611507394,8.255159245182364,8.409298740379642,8.349017799122086,8.447204486768488,8.428414759375242,8.209412512479508,8.141608036139795,8.297391102494146,8.364986746706549,8.300931199986126,8.307663835123105,9.20171209779012,8.804322034090829,9.253659141626192,8.101804670696312,8.265239476218962,8.006709678640188,8.074037881359802,8.14853935693443,8.148115412640518,8.181065175670195,8.112961658760131,8.052942575180504,9.121685105155843,9.347032624879594
ZCP4_0774,7.717330681093902,7.715026858252317,7.709780821863554,7.701157760346021,7.645217930665773,7.646336777259411,7.689783894084298,7.693767921162562,7.765595255090785,7.512078839919635,7.713747979409441,8.327842275796073,8.409192744100487,8.410700947689644,8.207583838376229,8.27808638313116,8.287850561353087,8.267084693299017,8.279217834828307,8.133597095344387,7.869580024946377,7.896731906387178,7.821690368471822,8.174426543539376,8.218102038357054,8.178775870208911,8.247682011412225,8.242534428864916,8.19738752491312,8.12876120311102,8.281179200275517,8.196300768140114,8.458671593252094,8.127110543472435
ZCP4_0775,6.1821273986844085,5.925835300060229,6.06327633950767,5.768563271762634,5.649506392081473,5.750513509238033,5.935475790746811,5.90125243885777,5.86086858557344,5.612555809148343,5.458951469272424,6.462789514415485,6.250253454405287,6.252507228797271,6.484731542452003,6.447891565166484,6.445509477948767,6.60922933914803,6.442207241218461,6.529240148984075,6.059019567820559,6.121498424650111,5.994001333840434,6.59423458769216,6.609650377975038,6.544951864787022,6.37386889083228,6.346238577447617,6.585414586332949,6.408706184264666,6.438907489083347,6.387066748614747,5.903729148022435,6.207922585979065
ZCP4_0776,7.708071865031688,7.746324479835383,7.7875417594226315,7.497141494661038,7.414438940629615,7.46065895227259,7.745758517913487,7.590105501788398,7.576793552714137,7.335474100349377,7.285578663375618,6.892409226491801,6.562027705377186,6.117039007350629,6.888601169037716,6.952979660049708,6.82368886433805,6.800560843673745,7.0237110531409765,6.989552512854524,6.387530362211957,6.293171191815766,6.448639666626722,7.164207163956635,7.0759563474713785,6.8191721193498624,6.899409850372249,6.963457007417815,6.946266461245663,6.7932565018348745,6.804890417518975,6.705863904006481,6.9278518059120655,6.909836971120882
ZCP4_0777,3.9072697207160636,4.156117860709586,4.040875035033249,4.094718511627675,4.026380263000012,4.04229889502676,3.825424336075028,3.624152031853654,3.7732371946095284,3.8296558057723757,4.08554944263829,3.8582514960555674,3.6718465885869884,4.276201859039344,4.274511827303005,3.516379818121579,4.383138397538393,4.687264986310039,4.594822119116718,4.417637003699549,3.718656877010723,4.293926113700959,3.299599832568078,4.489182430700672,3.7087530683698744,4.304556112691587,4.368343585708894,3.8262238173716865,4.76043749999105,4.128179985953129,4.256161736945627,4.041331374146615,1.067596668356611,2.058236044657174
ZCP4_0778,5.608633452903727,5.531938210610046,5.725478332329973,5.944755635750982,5.925500215044521,6.005436013319397,5.930983020860478,5.972145715412606,5.9657513984820145,5.87173236772243,5.946129064896421,6.111184815083216,6.2050276103556135,6.171178580776568,6.257078188443368,6.108909317850555,6.19368166328606,6.581427569869847,6.541202874835277,6.548883458230488,6.258921392567371,6.540016735502426,6.377212078170391,6.187454592873825,6.045690242263568,6.07124424944933,5.8495158393532165,6.034272254674909,6.129916795623728,6.208299273060807,5.882410581242516,6.006420819273453,3.3562505485480942,4.455820915250881
ZCP4_0779,6.050534798363296,5.89902498444083,6.195527586624378,6.368995910303484,6.41955704522944,6.431336596235409,6.621009763316474,6.564037799230466,6.438409795017272,6.443116671023718,6.3008797170920126,6.239426186372247,6.369107891085083,6.1707167493138835,6.433042537792819,6.209258153088704,6.289623331633292,6.724542763702267,6.8287699435576705,6.762498050118107,6.453687605658493,6.565205780601889,6.367007711002455,6.319200172961717,6.5553671325504155,6.242833409584644,6.312210653823685,6.497894028871328,6.257126113693877,6.255265803399666,6.28657262359509,6.208304373078089,3.9685212206045035,4.921751372739053
ZCP4_0780,6.750995091679076,6.733579203517088,6.743317635311597,6.907463090652286,6.954854541095806,7.007991356944511,7.077343317655162,7.047305100905955,7.135201416850946,7.139995407848298,7.260739597095591,6.730842536113993,6.683552938825231,6.872827486973614,7.007288055931138,7.0459507882029815,7.148225054081698,7.425347330210807,7.466091407145269,7.446911574161164,7.021446797985719,7.253291643520312,7.157251551870852,7.220279460971401,7.0858319486112675,7.075617846141841,7.1874675508115695,7.2262237459903575,7.321063117774461,7.0130346558979815,7.218645481633786,7.025990518653262,3.8667126599784485,4.750270207427436
ZCP4_0781,5.156209579670409,5.121063214910158,5.124905926061712,5.628767782736982,5.694292045990478,5.971729324461936,5.467639096386176,5.651353930206054,5.452188647559639,5.659671421787425,5.9750918831648585,6.745911399061896,6.503599072798143,6.415118938418702,6.653008585783266,6.5130036766307144,6.310184789093727,7.045677983950738,7.075287452449054,6.852236623383594,6.634614455348283,6.827807711522296,6.640491093023811,6.617222223168594,6.40868812208957,6.545378882784502,6.548646894074139,6.672557678212938,6.582540061033438,6.587330526482717,6.699231207229134,6.47561274884968,4.268876547600355,5.939325977877016
ZCP4_0782,5.44302799720826,5.499672940443949,5.495154984590374,5.403654415563996,5.554060022508539,5.536416954304683,5.753631739405061,5.698710614827224,5.818407367134586,5.604408816869371,5.760282770249496,6.280358387569747,6.334348911851884,6.3217957369172995,6.4145059822045605,6.402221902273298,6.539485797636776,6.881996009713465,6.990961068397311,6.960918956933386,6.414766039176651,6.648679646657587,6.687504229564207,6.195188251090577,6.285791590449698,6.315862267794562,6.399918126209673,6.42511647026164,6.365620439795954,6.185237452288769,6.488875231882989,6.394346252811272,4.820946074113555,5.410808885799516
ZCP4_0783,7.5499187910695795,7.551507174062501,7.521998551820517,7.4880486166191265,7.619085242001653,7.5331063021069316,7.696623452088201,7.728726033781582,7.738742442851565,7.674184085692427,7.720929215292157,7.206326809679393,7.220660958906002,7.250840877772724,7.338852104488008,7.245797521658629,7.282776376779693,7.747686541714811,7.8457577731473345,7.868838281175952,7.531337376556357,7.535365239083732,7.564122878111204,7.326245520933027,7.279684776690497,7.19443490876982,7.402447564640463,7.335980557244438,7.381763376047017,7.215194022173959,7.3558511967534015,7.080619168732363,6.013921769922863,6.145044571608542
ZCP4_0784,6.839493828264119,6.962567681049486,6.838305682717846,6.900631929846323,6.958014551061327,6.8777087151819165,6.961196018161122,6.939358169759063,6.9180533031105895,6.861140226529849,6.9640651359248835,6.937278590720303,6.915733680917581,6.9741509262919354,7.045953647865534,7.032914900178821,6.981513405837559,7.318548751194528,7.280602904014753,7.11472697905327,7.128555131347268,7.020324959202457,7.0506254491371365,6.973971065419307,7.1286627509474005,7.054983475718809,6.92090189160427,7.004774622544276,7.038507078131157,7.192273297698154,7.072022342137123,6.9126892621883815,6.743397329174983,6.856037993515762
ZCP4_0785,6.598881012031429,6.760813674823582,6.628886285269367,5.727550499789431,5.853944088227852,5.854171374056087,6.327740289269972,6.295633822900228,6.354758874208626,5.873635878929563,5.969015982944597,5.917313475283726,6.078315333231313,6.162223532813821,6.085351708364608,6.108350493849978,6.287314067696973,6.359078157856673,6.430181242045225,6.340028710512674,6.377963844716679,6.409312708351162,6.499996384706872,6.350432131349224,6.286523392451342,5.8586447404765885,6.4259917095561985,6.091701840452488,6.072297984352183,6.100923776461921,6.502156621745249,6.13738609639327,3.7678699659890875,5.382293458207238
ZCP4_0786,5.608271263566048,5.785699468484201,5.717570146345626,4.559078649213,4.593258865685252,4.651697466659464,5.510906509508482,5.4269756802590825,5.478072694560009,4.645004620119353,4.802272393329263,5.336546061201436,5.090155751404975,5.114820116451163,4.942413219074373,4.655754089826313,4.834926305727004,5.600749958445504,5.265581104412469,5.1732530333731175,5.606971973921209,5.669456567498866,5.538957964317836,4.879724658549485,4.5550564280297134,4.786959794864775,4.818144997943819,4.663860700952804,4.939043895832008,4.845794350906767,5.02418216407602,4.991438136959879,4.141857508533326,5.592644113636227
ZCP4_0787,4.8777302473255135,5.020374429784017,4.975346887627886,4.102673675231304,4.212566884937445,4.039633376078623,4.815884410638453,4.700984028221898,4.78171009504242,4.093037145274104,4.337392750387932,4.728085489665491,4.714039963440961,4.463321000740092,4.545756070789874,4.389718134629443,4.606097185455973,5.181319370549168,5.228867661474732,5.1146080090827155,5.022049451241843,4.9508032851648105,5.093019693978584,4.593628332775977,4.565749288334399,4.434087904781274,4.453091890859448,4.456753214731055,4.542038972690403,4.459647857839904,4.779634968540711,4.596715033099546,2.579252680873206,1.9937766983017466
ZCP4_0788,6.47536087299299,6.510639805815093,6.557626656957902,6.973901187304183,7.120776407976242,7.133972527751182,6.793676765141025,6.816984638930399,6.893149669925201,7.188635002267484,7.414102447457033,7.497552065260572,7.594543604950545,7.686601177891651,7.441887350824246,7.455125011595406,7.552052795378035,7.637160091691749,7.5824658633779505,7.708477942830728,7.734373939269693,7.736291480025742,7.596393527300921,7.36015741647279,7.336939540781811,7.261957106981773,7.478632183110056,7.504187235780276,7.476780891638966,7.5063079688120355,7.538692273329116,7.277092957379596,6.743501685638674,7.475850880185036
ZCP4_0789,10.564336398072719,10.436907246344521,10.540496826373031,10.959570326729414,10.957871490722187,10.954588584277664,10.615484904808834,10.620458743197382,10.639617540473834,11.00942394066362,11.025047453265582,10.339892129846127,10.274681691487462,10.223039381800632,10.94817419699562,10.935171435766536,10.975943012521926,10.327499420532797,10.463815886068922,10.372589214930116,9.872002778458462,9.919978461356756,9.950841425900075,10.974429963923756,10.94514809701048,10.96996728757612,11.012215114776078,10.995177479391192,10.990035018426797,10.776986380336488,10.794391776714512,10.739506823038274,10.507706706918572,10.037681690237072
ZCP4_0790,8.443547530597481,8.029657421351278,8.43076345180922,8.763079979832783,8.893571951896725,8.901725268504824,8.714440149558708,8.71931005635123,8.425939759317169,8.680330083517967,8.319603726503033,8.959112101223761,8.765660838239596,8.577072516636582,9.86942562985558,9.677973858963554,9.697695017871977,9.077880053705035,8.992822669007296,9.101572540203334,8.25555488915191,8.04082399624102,8.17907677805125,9.853075646075341,9.937231429148607,9.603207523591742,9.661927097398687,9.87108366733034,9.504866023896275,9.360950260711357,9.095539761841456,9.209547362301688,8.743848610010483,8.366181457297312
ZCP4_0791,6.483352669773056,6.4017440847870235,6.449678696644516,5.577401699997319,5.638781838796921,5.57789939805615,6.382301248136062,6.354674074596354,6.337846999956237,5.598000162873983,5.597705165951645,5.156112558692513,5.228494241324768,5.165073319101529,5.762686503956249,5.746183115344887,5.834257137044394,5.951988428278842,6.236679817242456,6.201725650299301,5.984101659054985,5.7724641623965445,5.873185772236731,5.953905844169284,5.968320780382389,5.888711372757186,5.871162998405791,5.721517853577015,5.826955791449195,5.760624489504052,5.7896385828798325,5.702389576415095,7.581762813377329,7.176200178554738
ZCP4_0792,6.147342347151317,6.335019330172384,6.136199725458186,5.341123815310103,5.2778134466365225,5.276946333528292,5.731212504676939,5.702902420827427,5.656900474319902,5.177218322982695,5.300747471622827,5.312441693388206,5.351081244080715,5.051756704721998,5.3374834510472775,5.473689850140583,5.463687860579181,5.399388797869663,5.419970236795978,5.403517526239869,5.021656469273286,5.094916791268508,4.97993563599621,5.227127757670327,5.196084540628613,5.253101243707025,5.300954247832982,5.2416759398597055,5.252822596441486,5.154466950824456,5.3844655905166,5.183954816393542,4.3207792299103165,4.711930036025234
ZCP4_0793,2.3774581159348065,1.024811668329481,1.5302914320024108,1.2051788375980428,1.6256057354705515,1.257345342778562,1.4857890645765823,1.5886628624745989,1.6837371586342633,0.9910659741410396,1.5041070939968777,0.0,2.1282068336329196,1.1922180165792673,0.0,1.9230415702902381,1.9454937310268283,2.0151468477781167,2.5640608527156603,1.481423520748844,1.9672916540690844,1.2691942748026253,2.739167517642512,1.0591870012787339,1.3007983513705477,1.070615649748454,1.0585662189702267,1.2527603792705817,0.6110353399826987,1.279419852641467,2.391874330816999,1.118752790200185,0.0,0.6557294610093483
ZCP4_0795,6.165601260007344,6.181944383848051,6.01248745513338,6.284982984069822,6.26933979713976,6.2349812495073165,6.389439079489607,6.311252035168949,6.429213748202916,6.280054492015534,6.461547309380703,6.737926149877887,6.796736058711687,6.996754759899119,6.888323578906862,6.845270126053027,6.711245182367502,6.998252148673584,6.983297806590237,6.948202027378731,6.5398794207594575,6.690274242640988,6.625758092196278,6.65128688185525,6.779159103966805,6.9022607315532625,6.828143762349539,6.790086532192578,6.98800548087919,7.046980104777557,7.048090031615552,6.830775190682563,4.606336828033636,4.785762341572147
ZCP4_0796,7.984924606404745,8.258943365802354,7.967264481506133,6.773230746799651,6.820526936390157,6.854193320115131,7.212447857720474,7.141930059468696,7.101779088770013,6.663821042014734,6.681695912662677,6.897876839230303,6.737439283544441,6.605732236598558,6.399197431889686,6.206145059736997,6.350866893053864,6.293695772622667,6.445627175824618,6.418408166379582,6.322895795213135,6.200209785164049,6.280788122766399,6.365407919877773,6.264847070344759,6.242619596533516,6.152795515455489,6.39754226575835,6.337427567840892,6.201593317489946,6.198226771421483,6.353689116014696,5.52831733509526,4.89602293949623
ZCP4_0797,8.006378394443388,8.343198336859011,7.983302887764658,6.780076483764637,6.724717782367411,6.702477346080215,7.141411291358216,7.079919951085707,7.1602912718465594,6.742639801555584,6.832780458407422,7.81652773319193,7.712840782987429,7.73098174526332,7.237624216361216,7.159461460444035,7.231410018551587,7.23549578278729,7.36796707128939,7.162452446944829,7.0898461816370215,7.219271616113359,7.104328174229264,7.027471512813557,7.036311022360258,7.238503405154432,7.226613923878313,7.251199791291288,7.20255516313301,7.280910495851947,7.3074404931491745,7.211029706258917,7.096228820993877,7.39544151116956
ZCP4_0798,8.606371659894423,8.902134904386978,8.584240009870094,7.209000247941836,7.255849019221865,7.2170356439675345,7.723184130668111,7.621170472396569,7.669160879312852,7.173833419617983,7.134890877623265,7.9497262788392025,7.833796474011363,7.684354257389501,7.151517262161758,7.131095941826815,7.134385790415151,7.2070088180342875,7.25455172979876,7.2970303924256,7.039795585380626,7.131974119372599,7.0751230993570635,7.179570170504394,7.17521638078209,7.118683180168843,7.176269856434645,7.101131261629738,7.116145131254451,7.244154630358899,7.2535870407864085,7.139802731717714,7.983608039441454,8.11953501195482
ZCP4_0799,3.7778290491659403,3.776933637426384,3.7125520198802686,3.14030045012653,3.3821574001736314,3.5844216098470447,3.389141847012447,3.546000892219056,3.2835565580928794,3.3213427058533744,3.3474618843688217,3.3972304891665406,3.4463763592421985,3.293471546197286,2.897608611555636,2.9861837208302036,3.4079513876357956,3.423223251724174,3.3449895168128516,2.5053963287738092,2.702089258462725,2.2268295806228315,3.0179345408916967,3.398783203464721,2.750728433258186,3.1823157619214424,3.44527288446099,3.236160433432946,3.4339556739085464,3.366598842475305,2.9874359643961355,3.04664382121757,4.4465383933326885,4.411152978273621
ZCP4_0800,8.064566545925981,7.89149653348821,8.133549625943049,8.059875056705103,8.070712510126251,8.1674009075456,8.144912646884434,8.158762785193879,8.043369328816475,8.001559141114617,7.936284990498446,7.802359471023302,7.863034848150891,7.735587321610708,8.035784740693284,7.9315375972130955,8.001370511259381,7.947676299735192,8.068074641534139,8.070891663283446,7.839501433278598,7.859004907594548,7.756640220641746,8.001605833216537,8.124597678657604,8.025593713812734,7.970684517457151,8.08767247352861,8.068133096349454,7.9263722736842634,8.137209854004512,8.048760389130486,6.408109082191769,7.73522533120634
ZCP4_0801,7.303991504397047,7.227209412326578,7.313396061800644,7.2966668413951155,7.3951853975476665,7.3638756253293245,7.372788266450969,7.318589405730015,7.320886192252172,7.484431179283004,7.523916087193523,7.601005611427719,7.616935388471415,7.662562130131419,7.97680449702002,7.849200899893085,7.844311483055107,7.9087865279282195,8.044117064415822,8.09275211850245,7.67502911512368,7.851119902854435,7.782769177385144,7.790520126240361,7.863150320618415,7.8549560381757155,7.930024281043856,7.8107657193456665,7.697439732982022,7.7058009151391795,8.028347007796828,7.8846543124757185,6.238923196118236,7.431612558486786
ZCP4_0802,5.789529951148187,5.836567230360372,5.896037046470117,5.860031997338872,5.641073488034007,5.745768980381593,5.817769622270165,5.7467835603079,5.940487094015494,5.5524419581387,5.977074380388357,6.088514433844449,6.022673457796358,6.188158532907461,5.9386838046761055,6.05763366934139,6.118472807962157,6.355809578725906,6.55545334811691,6.290947880210761,5.975334291150341,5.901430047918699,5.959108427617892,6.00522456900475,5.933729927271762,6.156099692434505,6.296053986200532,6.117504780911831,6.023458451100131,6.02908850046531,6.083560180715631,6.215621782647326,4.306224981194268,5.332073145702189
ZCP4_0803,5.086929684810844,5.370063796580612,5.084968002648916,4.567985071370341,4.576893546990607,4.621698995098813,5.04906312546345,4.974531844273387,5.111233684628284,4.532807028324208,4.704865078706759,4.473037392095887,4.360346674282644,4.707387633150965,4.483004630629505,4.410195081243357,4.41994654199711,5.084489963980226,4.97691106249718,4.8845880302478,5.911494203613483,5.703137752526658,5.969206463024944,4.461146175797585,4.3346328768417255,4.575602676076845,4.550133775989341,4.325459427611341,4.550232700598699,4.341811791428782,4.54341130932942,4.405417389944538,4.2459498132159,4.8086320095865505
ZCP4_0804,5.912181041831259,6.104817068621106,5.969381474400503,5.672119942736254,5.7182904173765525,5.600633937472556,5.863527296742862,5.840592851844848,5.8005383700154365,5.701459568871239,5.540704733629811,5.934950822350911,5.845762797658256,5.745646265607972,5.5350317061351095,5.576478595517502,5.56728395087268,5.863893955389204,5.835117591614228,5.865982468098576,7.188757141268158,6.859121313234422,7.275604551607867,5.58490373019105,5.643243957703257,5.60912426534445,5.377847608112044,5.397906087437415,5.535376385112498,5.537635666733411,5.545229352382793,5.711691809240139,6.656060291172841,6.929966447137635
ZCP4_0805,7.740759820549716,7.840324722705693,7.668569391472753,7.4874451372529185,7.643609544668368,7.540905104069981,7.627374256638187,7.544855886729404,7.469396073892548,7.431835387933779,7.4692331415673205,9.040750955268564,8.999362393335911,9.07477138874703,8.621158630493671,8.464516526674414,8.621338500497679,8.61974299648615,8.695969446002296,8.481052491817609,8.230522363403312,8.339098096733073,8.286762786943466,8.556589503540334,8.608397815394321,8.408223421621745,8.446830508794656,8.433614503947961,8.497377495465392,8.517486438430865,8.400185288774114,8.442185221862442,7.808094736258836,8.61337632633401
