Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
ZMO1_ZMO0556,-0.004143947561085511,0.028114495509977515,-0.005636902822191729,-0.03522982502211939,0.0025472353782215787,-0.003279651828792138,-0.001492554216533687,0.001221386197024663,-0.00489362737766896,0.030229589762725374,0.0039955385269722105,-0.010209174187264356,-0.017097676032707367,0.000672969624949362,0.014454910745260686,0.004766442059661411,0.004208422312445583,0.006385137148094327,-0.024795310184679106,-0.0009013871218154385,0.011950059076930936,-0.007667944100195101,-0.005471897158923408,0.006231602764310394,-0.006219529510440233,0.049380152066517094,0.015824076650554544,-0.017195960128568617,-0.01643491201192815,0.0032991847271846985,-0.01621300977869612,-0.0027687632237097574,0.006390447285078178,-0.013350925053074815,-0.00859418726476105,0.03671825461185695,-0.025037206559339137,0.005660487941323233,-0.012127632693246026,-0.0077756217290596424,0.0070793950749477854,-0.00252317840555233,0.005850423685359715
ZMO1_ZMO0557,0.009247646480099124,0.01463472698444059,-0.0013977450038313356,-0.04892435815658539,-0.00910932013359657,-0.012381167021395828,0.012163340763599269,-0.003921407226640997,-0.01733225084052726,0.023543847882161694,0.0367760909465938,-0.008200583819759242,-0.010895444162531303,-0.00012621663960113148,-0.0006660190916497934,0.01557263520257131,0.011562881381394564,0.009173151825408215,-0.012876511035215206,-0.018617607112417476,0.0292071812811305,-0.018632523335398186,-0.006822729835023471,0.0005686158385259242,0.005158454731664751,0.03310201692135809,0.025510157190066902,-0.007691068680340153,-0.0364748794893117,0.011259292182966195,-0.0029971729297290635,-0.001631345431061409,-0.005408810116593891,-0.022192642212255996,-0.009688788155094033,0.06135644958838992,-0.010561871119546125,-0.011338101783651387,-0.021372530278225617,0.00264949414044299,0.012820291501229378,-0.015926728525544404,-0.014842696375146658
ZMO1_ZMO0558,-0.004763172376502435,-0.010282416532140265,-0.005658467395198954,0.006646352732680075,0.02089912740023914,0.009369482804521337,0.013821795091096701,0.013488560032272756,-0.00964994332655849,-0.03084402192782102,-0.013617981500545974,-0.02123889570154834,-0.007162467338973196,-0.0007961804163640561,-0.010546742490982617,-0.01071711198955763,0.006466237754269046,0.0001583803662063604,-0.0036578762771107888,-0.003922355138833011,-0.0006393571511774941,0.004609966286174112,-0.012313698733940719,0.007658722110438791,0.0006870463355895308,0.010157354003675696,-0.019042814588905447,0.008283362728109214,-0.024020738975260334,-0.015895115653801865,0.03201440224110288,-0.00360186037077394,-0.01887799401980318,-0.01061305425898128,0.05636706616051077,0.0007718734627560758,-0.014382394314333432,-0.021728516484706705,-0.010658915833125423,0.018010641337265924,0.006092248906260159,0.0028377806670051024,-0.014962923953594724
ZMO1_ZMO0559,-0.0074354410028767415,0.0019846352873414933,0.0013115125402936758,0.0036852087156946716,0.008460187848472125,0.015984391675260678,-0.015416921541237551,0.023332245586976667,-0.0054784125030229915,-0.026904307378576135,-0.023841677015049845,-0.01995825384355189,-0.015562020450408625,-0.004247364765985666,-0.02880216754215003,-0.0009268512512818932,0.01513310464402732,-0.0019711868659036103,0.014549776059511287,-0.008799969307194023,-0.0007398885075260406,7.50309496511731e-05,-0.01764299254006641,0.007794405322231724,-0.004038161311069058,-0.016614103468049837,-0.02276588416218879,0.002917471103180444,-0.004976574403079991,-0.02141627655840861,0.014736126793204784,-0.010277956135954648,-0.008733220143365852,0.004503712995321527,0.03158567190836077,0.008321380843473657,0.015136510634663213,-0.017191299163662202,0.010690916233581977,0.026454380271099774,0.0020188265847990235,0.0209472600349414,-0.02792824951767556
ZMO1_ZMO0560,0.011472222811325084,-0.001553079179970625,0.17524523622200786,0.01229301059304315,0.020217664584964715,0.000803275901695628,-0.01954856929830454,0.024897674077603228,-0.0035381673857903598,-0.023723539366532095,-0.02683713199192247,-0.018577940067643284,-0.0001269871101052241,-0.013034855328266549,0.052200013787378485,-0.025052502707754807,-0.015237191128877779,0.0005337331432549564,-0.010735716140627672,0.012693694334516555,0.008678963805015816,-0.022665476906617563,0.009610046431004689,0.012273455581477194,0.07020322041730725,0.018590695286796088,-0.0025837135014743764,-0.00399239987714839,0.012351789399296466,0.0238657774837081,-0.0015125054948767348,0.014503683263601705,-0.019197799666840397,-0.04409190686797735,0.0026228457874465884,0.01900468429549095,0.0025737944973619926,0.008670339932163717,-0.0006818711999240799,-0.012272542726751597,-0.003801670115863174,-0.02473340844350337,-0.02328995555733678
ZMO1_ZMO0561,0.00272753162484645,-0.004337679376252886,0.006396322145124679,0.005266893176540778,-0.018898805138061792,0.014477585967561532,0.0032584154727335127,0.0041159045157264165,-0.004229530363623023,-0.004699282638461489,0.005930971748903862,-0.018567594344607117,-0.00825285038875438,1.141939504669576e-05,-0.0049858147805886145,-0.0077328218216909965,-0.0012499915287643947,0.037725680825806324,-0.006178812370713867,-0.005125971443169929,-0.010072099619315359,0.012332753469092239,0.002309814394395948,0.0036764004938379794,0.003058301044280764,0.0029046968785947105,-0.011423128371178039,0.0015263795878508741,-0.021347516120467824,0.003648228970004453,5.862438835337305e-05,0.0032768166703775257,-0.0027967936756329,-0.01604410650430695,0.0009420083664123551,0.0017027950300932515,0.012252690351624062,0.013319503699372485,-0.005225823281504268,-0.0057646328028807346,-0.008869199846627745,0.016142969387164564,0.002715806754920434
ZMO1_ZMO0562,-0.014473603613640479,0.003237364250368933,0.05162747742073755,0.0007352551877891973,-0.009299989561029284,0.010616815806699632,-0.02513297735913159,0.0048226171495537795,-0.009458847095882104,0.030163757072796622,-0.003016954493397564,-0.019348005212867638,-0.027800525367738412,-0.009872346601064806,0.031978962381526345,0.017003690336235815,-0.014508522622423381,0.18433804725498465,-0.022882625711961403,-0.012078188178863107,0.009444831554467528,0.003068173790140512,0.017176605039170404,-0.0013255928928265495,0.04052716691292105,-0.03174758062615031,0.0007970170468025425,-0.006130492809045418,-3.222621473967658e-05,0.015578266044504319,-0.03680619183540447,0.031500684614345256,-0.07887144499393185,-0.001338175812162502,0.021786932148805786,0.060626382223883404,0.021397632798966542,-0.017356337063756704,0.005037186802052559,0.0003540377182054107,-0.025811132203838634,-0.019169375272792093,-0.0010746657065634835
ZMO1_ZMO0563,-0.0012423290259695324,0.018596654061596572,0.02956417295440293,0.0027629475104989695,0.007076181181847523,-0.008868380198679292,0.07141503662909855,0.008805085363104525,0.0016407028130908607,0.013448315758751708,0.0022175848416583,-8.80623712599919e-05,-0.017435708360824125,0.004644017537746193,0.005800861684470862,0.05657979558477335,0.010713807814628827,0.00142479096528597,-0.008464074870648491,-0.0027428045452490227,0.02513713955354508,0.0106431026362558,0.03413722464576366,-0.00840406423291778,-0.004039983585313587,0.01441377269897475,-0.016435790111784455,-0.01931311546810641,0.004839304395789584,0.006261654058502759,0.0035345836476890096,0.011500203924411713,-0.0007780142927286081,-0.010802454753595205,0.019436276492165627,-0.008120531598896832,0.025004184535133863,0.005269372678482085,-0.002649115763652165,-0.0016935870550159858,0.07131459675489772,-0.024181426958522823,0.03775390598162167
ZMO1_ZMO0564,-0.000500248295661599,-0.017465881858022964,0.01384447090539965,0.01081347323315744,-0.01920972393978161,-0.007567313470510941,-0.013696684559811613,-0.011316269410725947,-0.0071073518949741205,0.009016927901140457,0.0009870982608921489,-0.007999709445447875,0.009774635842563864,-0.0009879921313353088,-0.018140772666647532,-0.007335446900369631,0.007735140240162826,-0.0022718861869540103,-0.007023949214491489,-0.005711374397509012,-0.023456321842786416,0.005172124165384946,-0.00884358711409206,-0.009420164044821861,0.00241695394658293,-0.037235056630572715,-0.008176252802010127,0.01020142087442058,-0.01903364535260878,-0.003917864117117766,0.0033216811478764805,-0.005201912437716708,-0.022523342470962857,-0.018222355614557945,-0.0026164872116340083,8.404317984151506e-05,-0.007158030628803865,0.003353575797503411,0.00647829880134238,-0.0018424542341745876,-0.011738466610313272,-0.0015889285283927693,-0.01370689833254598
ZMO1_ZMO0565,-0.0026681152526941585,-0.011003591268146264,0.003796327745155495,-0.01344366936542878,0.005869982315109,-0.003761617346091398,0.003658667589768696,0.008127288154160021,0.0006250683875187811,-0.005454281690703987,-0.004146288583100568,-0.015002913614517709,-0.006636623068095384,0.00041445016879651135,0.0028586765310997814,-0.0007088814369215993,0.005115986986749961,0.000211420041655704,5.801677514104618e-05,-0.0070826022390579,-0.012798126997767629,-0.022574631829896562,0.0008236639242471029,-0.0012696117837804198,0.005624960949283866,0.013053702926580528,-0.004746745120812348,0.01749258532380814,-0.00968306903253823,-0.0019476674992616142,-0.003918799255439362,-0.007654588336324883,0.01296747596997731,-0.001702516256351818,-0.017694477635508167,0.013170281426450672,0.01247815602360302,0.0024708291069484214,0.0031837686155997812,-0.004469104011101143,-0.002272741979168731,-0.017011452852775697,0.0006664450358612239
ZMO1_ZMO0566,0.01810748233379241,0.005349924434191133,0.06458729513442603,0.02175119149973859,0.018578318520911234,-0.018673143253128854,-0.005960973717628302,-0.016422422189440452,0.0040691378837430965,0.005102069586277135,0.0034279330812338788,0.022901310356860414,-0.01376748666617336,-0.0017902523515949838,-0.03923302773814481,0.0005846410612812885,0.006437193198318627,0.004133930542258504,0.00861283116448926,-0.014688068114062272,-0.009424790032510738,0.01595086271151826,-0.007583285298337847,-0.005448329947412618,0.0035057249271002538,-0.03242479086176737,0.002217424808990256,0.0007189665607161331,-0.02815095774062833,0.05587002112582894,-0.00602387071147509,-0.00545127136491895,0.025790143901882733,-0.010972154281254972,0.0031330180664998217,-0.007701619196902556,0.0027002764914001855,0.11042413847378842,-0.050260924128156394,-0.008765457779576973,0.0009692981986765617,-0.01774139801686694,0.004664763910566088
ZMO1_ZMO0567,-0.005663426950080682,0.006785988554796022,-0.007371257542308127,0.0005772270455680681,0.00469480904981115,-0.008022120137974563,-0.013489071738998604,0.0012276872179407612,-0.0009117344635561015,-0.0011502282072946106,-0.0058149902446985495,0.0011073518452407595,-0.013354615590128682,0.0018496199504764656,0.00047331044715759096,0.01407341360805115,0.002672250056181819,-0.003968024723887954,0.0057870070862475215,0.0045218840024344,0.017049647042851775,-0.00016427509960640152,0.0038384666533274516,-0.0033824880274479574,0.00040056109053356975,0.0027064120583777866,-0.001576987477438876,0.0034834122870963146,-0.006777286754564378,0.00019227021556527017,0.0011626377298432943,-0.004893410529462615,-0.034232110714634965,0.011743038834926032,-0.01280793025118657,-0.006223034874230001,-0.020506829658482842,0.008562449335028475,-0.009036466016685054,-0.011108702280406106,0.0334654272242174,-0.0009004169664591405,-0.013296750903496137
ZMO1_ZMO0568,0.0009098482684091253,-0.009130045370088307,-0.0053965076720572,0.009019394004052043,0.00032397280368652684,0.004098695608332915,-0.009765124629203502,0.0010435808545134612,-0.009301741793753756,-0.025112320287151962,-0.001793799851576503,-0.006802915141780468,-0.0007427425388445066,-0.0007445863767527088,-0.013722779413542815,0.002202658397357093,-0.01765339169225038,-0.0030712182838660666,-0.0007821972081342006,0.009190685537095282,0.01541675297722009,0.021522623306813655,0.013682410492200394,-8.865371120841129e-05,0.022945656263854763,-0.008162028617749327,-0.01772001472083849,-0.008744738972224336,-0.0028367305480113693,0.010947209875535218,0.005707160926337197,0.0032122606884918458,0.004635446942861544,0.028376937286677048,-0.001864788481694431,0.007634663945483329,0.02167886050440816,-2.4273721095437718e-05,0.008318856595164209,-0.0077471374152260734,0.007741862162227133,-0.01848246267785436,-0.025838076290212078
ZMO1_ZMO0569,0.014361685786214794,0.010549542538716783,-0.0062262635657753,0.01825720626582912,-0.003463002911200502,0.00637864497224605,-0.03791842003833013,-0.006457670762469106,-0.007187486237734574,-0.02748558217992375,0.0021281282204037083,-0.003036008712784843,-0.0023754638172976614,0.004683535487605925,0.007997874483225384,0.034515949017574266,0.03923965801528939,-0.0003394584625944848,0.01544409673958817,0.013490422229637838,0.0040597584498778426,-0.005855877284891717,0.008165709140873754,0.0030042839557489413,0.0005884062702279122,-0.005597175465385661,-0.022672980402681536,-0.024714812160294693,0.007561885250535322,0.008123680648140338,-0.0015460435049145513,0.007923152524668313,-0.02587933659512874,0.004933115431260544,0.009666245386882247,0.006651704541436343,-0.010908204346720612,0.008632774919414107,0.01206584279832212,-0.01893427031869687,0.024195307950355488,-0.004653709453392416,0.011272282420219637
ZMO1_ZMO0570,-0.002130126910378401,-0.0009721341464534952,0.0011937628562385956,-0.003780081031308898,0.021045370494512126,0.002103212048768467,-0.0018248900523041077,-0.0039532309457367566,-0.006401481250472967,-0.004039099923833923,-0.006655441794191063,-0.009326884925730156,-0.016776191115204897,-0.0016967333950601655,-0.025944839527393168,0.031215411451687054,0.013918506378326562,-0.0009137391904263462,-0.001830210361611908,0.0027218376968182107,0.010425673262446138,0.02706356120678261,-0.008923852346578885,-0.001895300334108375,0.024616618509308373,0.00858577803375339,-0.006944370670625381,0.008997933251346702,-0.021079791552095283,0.0013332155472308845,0.011324159152138663,-0.008971062573467851,-0.014933819300148638,-0.01628642442544873,0.017954135382618266,0.009176376040042553,0.017059815050639054,-0.018940220299670088,-0.00460583100101865,-0.005796097638626575,-0.018967378095789213,-0.0031390037122605847,-0.006681484024696779
ZMO1_ZMO0571,0.006709109640562973,-0.029999178364384843,-0.030685031139496294,0.009495314430392844,0.0007722010164437468,0.012224561769609994,-0.012124801157419604,0.03105910322312135,-0.012826345378195414,-0.005520611231631784,-0.001568426907041242,-0.022662659392929264,0.004250988332377672,-0.005319989751890357,0.029482371887977553,-0.027938861291199518,-0.01960317937922068,-0.004210441460262563,0.0004698393676138117,0.022670896824788747,-0.01444058306207631,0.03711707379247245,-0.006325301761298673,0.0020363940561685225,-0.013290536468696006,0.03783718946197288,-0.017661825213159097,0.11086773565453512,-0.040384511473242984,0.004201044868643843,0.028724189064785747,-0.0013107580866439739,-0.006780601420963713,0.007022680105148163,-0.01813126724589749,-0.02660690757509183,0.004126988799079803,-0.00022528304690189015,0.0016240527811353946,-0.02476039794252345,0.0103273000444679,0.023146842880278063,0.013434682523528483
ZMO1_ZMO0572,0.0024277329215288933,-0.007924318332506806,-0.038880493706197145,0.011157463130750356,-0.006037198297773352,0.008933239831770754,-0.007038697022759667,0.022593165215356942,-0.004922320479456882,-0.00044031540277411293,-0.005378230977377161,-0.02360199146242246,-0.002342259872465922,-0.006082321539955491,0.03441496155042744,-0.028360655377111212,-0.009310935444001254,-0.004999132860666147,0.006827637288775331,0.009635175820062136,-0.014347494040303128,0.04334274552038341,0.0012170201328132327,-0.0007661696345245611,-0.01885921325325758,0.03084412186836362,0.007903166049726849,0.12028848336574857,-0.0353098977971844,0.011994794931985029,0.05125033808937845,-0.008551913706918724,-0.0027433370742900105,-0.009433695751845782,-0.02355627861209129,0.004852031158826178,0.0027765308249587746,-0.0033949339418582474,0.00685187123730287,-0.0379463145860062,0.0026747485413795426,0.018121779867379083,-0.007282867641639228
ZMO1_ZMO0573,0.009843698066767317,0.013794897566133403,-0.01370866350368479,0.016791455203150556,-0.032145453713835384,0.010055627065191133,0.0037796539563649165,0.011315335266028698,0.0001413427206270245,-0.0035465383982279464,-0.00407919418809366,-0.013976336254745333,-0.012593277197767807,-0.005974896065153293,-0.021500022824751604,-0.01657960481262656,-0.02635818740071114,0.006709031972094006,-0.007061202004758161,0.013081385204881984,0.0036094509006802033,0.01346334744948412,0.00913147681045893,-0.00448973621590001,0.00011944785479207008,-0.016141333041041536,-0.018089662417007088,0.07589709467679256,-0.03039085783548475,0.12061179001108259,0.05359121637266768,0.01918424599601479,0.007329784567600573,-0.0105643083492272,-0.012058107577961961,-0.012751387090680976,-0.007210487563605561,0.00750435998484171,-0.00011799594743287457,0.005212435476881971,0.014207078338363413,0.009366000593795554,0.0019160126310092853
ZMO1_ZMO0574,-0.0003897187898742358,-0.017591736980156425,0.006338057129252184,-0.0009073910788732596,-0.0033647040619881954,-0.01735876233584198,0.020451534269662067,-0.015021791096882696,-0.00673197014534272,0.005634072508928191,0.010025264869427475,-0.004500720597520523,-0.0095356295604042,-0.0008519702592133828,-0.0021458461549709257,-0.006967903286337496,-0.0003156168534177271,-0.0007141468342057051,-0.031219150382244,0.009224818467693163,-0.0037257492021591935,-0.020903837375610725,-0.008364164858617,0.004678715756689763,-0.003914960728126217,-0.019745089648963102,0.010714769533465313,-0.0017659197827720723,-0.0016228247151244845,-0.011062729024407003,-0.012871223012013468,-0.0019517751959707767,0.01639555823352675,-0.0035547281104125047,-0.02104046174638599,0.004182596590850886,-0.0003520847284820855,0.01381672732640564,0.0015373695647089261,-0.003926634781807622,0.0019777037898288797,-0.013646015376141452,0.0139626876793859
ZMO1_ZMO0575,0.005860083187055761,-0.016692450400157415,0.004253116168419009,-0.01518354229263851,0.016200179981582376,-0.00813789650289761,0.00925991974113277,-0.01514641859484018,-0.0016588640700081606,-0.003919417357600031,-0.02065682672408397,0.0027856761647672527,-0.0034894906354642546,-0.002221830064836258,-0.02306873617466277,-0.022665724399741825,-0.006030794131571819,-0.010704555896502991,-0.030279054832299146,0.0011205645712271033,0.00039758606792378,-0.003740199329069984,-0.006067472895746426,-0.006743285659049803,0.0039041023901023693,-0.016207828387203953,-0.010257760532458474,0.007636313457804957,-0.007014781633424443,0.0008441434371712764,-0.00024529594282437085,-0.00599753356251975,0.04038165693663193,-0.030608237569375793,-0.013602763916617754,0.027117787634225118,-0.01845875025293214,0.010919726429136495,0.004763941426585647,0.01979493034279959,-0.01919466377880658,-0.015230009407536558,-0.007075433994752205
ZMO1_ZMO0576,0.005288369137449735,-0.009271091057890526,0.012775301413573598,-0.011951656535723693,-0.003497840939332822,-0.012032131756159905,0.02551109169008119,-0.01947716509135548,-0.005999636765570682,-0.006941299380370545,-0.01614836734325309,0.007726008799610714,-0.0028584058352107444,0.00012561291920855738,-0.02220586797901092,0.008324224392554905,-0.0025182576647221904,-0.011891985876616058,-0.012641016892100869,0.0023274781786495778,-0.008424304171169624,-0.005406695986779159,-0.012028381772563481,-0.007348824504723226,0.007144612153350022,-0.029413804447741877,-0.006962851122789063,-0.0014852726764593542,-0.001686329953966795,-0.009224173984404838,-0.008008089536172804,-0.0036585042334831494,0.011122395535874774,-0.020396739824664466,-0.006265076039307703,0.012943254112800581,0.008461392989975175,-0.007628668575129806,0.0074903165987555585,0.01013096646311146,-0.013010156284903244,-0.03908175317543375,0.0021927061063754315
ZMO1_ZMO0578,0.017528724493956187,-0.035499778071422,0.08555642585733621,0.012121840669728129,-0.02615223132206646,-0.020300420654010887,0.00637001728903963,-0.019297813981833327,-0.0014130131747220015,-0.006184119631561839,-0.016449151096540975,-0.0014717907443366606,-0.004763892059745641,-0.010319759408303578,-0.014099845607425412,-0.016146959809087626,-0.006100296879552935,-0.006978802701721657,0.003305661831976116,-0.0032855396875613027,-0.0037111174846408837,0.009841685648673493,-0.0015336381336221237,-0.00319303997501314,0.0002376533846109906,-0.009651618745269734,-0.009161429258739593,-0.011062292427495572,-0.01479314600398109,-0.03035210631633342,0.023057013571538016,-0.003877747259863465,0.006845650480422408,0.0013221487765871587,0.017639236085089383,0.002409066546481129,-0.033366562821985496,0.02001876626650558,-0.00216976202414369,-0.008660110867848115,0.018076138938876763,-0.011057760807381677,0.011273409039931497
ZMO1_ZMO0581,0.002265611153436398,-0.0009246293472982861,-0.002361320053949418,0.0007090037089196972,-0.010574944582791618,-0.002827179429500125,0.005288954001598426,-0.015500601438277787,0.002074385709311116,-0.017351187491922083,0.0006595379134488689,-0.0015345397032502574,0.0011019640530733979,-0.00300016245459867,0.001949121505718691,-0.010700920255723587,-0.014509858273519784,-0.0041396688352214,-0.021702902189915232,-0.0038412490681680746,-0.002610674786353114,-0.00424610571709662,-0.007451752549395283,-0.0035952666038739233,-0.016728938136534005,0.004543073544306123,-0.0029858574576714196,-0.006108273117450949,-0.0018335468083527946,0.003301349112062639,0.005856325675497404,0.004436325571822421,-0.006519843617015314,0.012765795084316026,-0.015124872794741727,0.004495816468433543,-0.014911718033659371,0.01215306050385894,-0.002178491413348961,-0.008190203464638536,0.0055546014737578005,-0.004108883118657143,0.00692972156030296
ZMO1_ZMO0582,0.0011376519374921756,0.011463233286660726,0.001986392345090221,-0.0007133400215667249,0.011699003094235183,-0.0003831522887622585,0.004952593963755453,-0.02314429956242345,-0.004605435718701425,0.013327005454271137,-0.009745008952082412,0.0031119098532882863,-0.009523568477827761,-0.00431273103061676,-0.00591367462454464,-0.0027312229268397284,0.0006538766102226966,-0.009299323620075321,-0.02856421058545088,-0.01235629880830855,-0.00877821057649951,-0.002024339152076076,-0.0009054336122940164,-0.006414345732615792,-0.00995018971722016,-0.02532133624547721,-0.010358452757394315,0.009045367581745924,-0.0015736225620236824,0.00490779125838819,-0.0015382972306365672,-0.005939261606555806,0.010260699936192543,-0.00034123207487460214,-0.0007261619984180899,0.015750591049792744,-0.01540765728610821,0.012188539999334214,0.004807068828529974,-0.033357255119344294,-0.014297801027932966,0.009041208529252581,-0.008234342518275428
ZMO1_ZMO0583,0.002355335728834417,0.020577684463424614,0.0017443218364510777,0.0065775155095373055,0.0024311903104306098,-0.009803691105287875,0.014442844215271646,-0.0029304201837324234,-0.002833864094055857,0.028597805578295454,-0.004956938983783606,0.00222032621264553,-0.006725009881328186,-0.0012799485060657548,0.0018433675887527877,-0.027792913996605953,0.03341937479044744,-0.005304305470027103,-0.011654814607384392,-0.01455964400218663,0.000788716643332553,-0.009997937632701258,-0.0038085382939647906,-0.00723401834301218,-0.016460609801713818,-0.001567077442494956,0.002467411123546517,1.0147882853741595e-05,0.007975630568176613,0.0017292932207175291,-0.002758537908243467,-0.004188678838314098,0.006797816593018114,0.01059819642598556,0.00013642231945664625,-0.0008897081146711863,0.010948300002340617,0.002846755795722722,0.010842363982748278,-0.023457303373933754,-0.014947673142711584,-0.00017797172849184039,0.0016873239775334913
ZMO1_ZMO0584,-0.0011267082693470225,0.020204213970223907,-0.0012237499237652408,0.003833738528030955,0.00654071774129933,-0.005223029912921386,0.0009072044882363206,0.004029513643300113,-0.002415910717531178,0.031343855064721704,-0.008822338703619577,0.00500803126512954,-0.007385122718957465,0.00032199096590809995,-0.003604430147249933,-0.026155060963212132,0.0054728853804162396,-0.0017838970388673679,-0.004115406904528798,-0.011393397163097702,0.0036900784763720684,-0.016334293481709637,0.0016096205592268892,-0.005880771769937679,-0.006337293490572478,0.0021256149464261155,0.006324327064981703,0.004070976338103851,0.0061410719381164245,-0.00152242347225383,-0.0046395678028201826,-0.001120671687751137,0.014560215983606815,0.005122449113314074,-0.013900716310276045,-0.020805478872140293,0.0016544444954958298,-0.0036204687213343086,0.020359325474981406,-0.00675721971691561,-0.013395660635752251,0.0034101770729081226,0.003957030441990367
ZMO1_ZMO0585,0.00018922861941079324,0.022705372190868302,-0.004014969525889039,-0.0003421509095317652,0.003461937108466649,-0.004271426313533006,-0.012919699241167317,0.01591471986443876,-0.004719947274175085,0.02231062523890787,-0.0053318023398765315,-0.006638525956934931,-0.005678618913887272,0.0024520760483379136,0.0004051070795432083,-0.00020420124713971472,0.008807754140503823,0.0031167360734027376,-0.008083840725785161,-0.004233652791362771,0.0013227960387180515,-0.000391583998377642,0.020415095856556167,0.004566137450382562,-0.005783470462107606,0.002267875125068917,0.0014573679115176552,0.005201668069642653,-0.006124367652382442,-0.0031573037478980844,-0.006528340091325647,-0.0063177557822278576,0.006562101321458383,-0.00042133656327085397,-0.005393362241142029,-0.0184938242898308,-0.01760822144215872,-0.0017758629389065259,0.012887439381637352,-0.006720548809278962,-0.004818522092816048,0.009593510801655963,-0.01832294518168824
ZMO1_ZMO0586,0.011633584113723524,0.011698007784427611,-0.00973870120747809,-0.0018210391992186093,0.016950856024690136,-0.003229756962446267,0.0026413853545163056,0.008727881910393587,-0.0016048271058649614,0.00455938481036302,-0.001260423807090027,-0.006013747867363597,-0.0022185617048117007,0.0012519660394710527,0.007108686299265571,0.004577122900968812,0.010546355660495686,0.0018487527174197848,-0.011145284348184084,-0.007943562188956746,0.009513969741751397,0.0003069822850767054,0.007171871297875764,0.004801623708687386,-0.0022856436259040347,0.00018455846302997821,-0.0005982646597003725,-0.004351993555416095,-0.009889641759660093,0.0014407248995369894,-0.007431669055066339,-0.004775213814758397,0.015267901612226404,-0.0008205601351407475,0.00016406166589012504,-0.006852925533050337,0.0075260214973669965,-0.00439467987231929,0.01130753978684005,0.0001913452373852011,0.02870086212746761,-0.006977962185340778,-0.0014146323601892453
ZMO1_ZMO0587,0.01207932606944402,0.027979214635634235,0.0008607046591004141,0.011070843131999814,-0.0098388386968669,0.0017576742778887323,0.0200723859325731,-0.018197382761683808,0.0012211150267398053,-0.005432403422626672,-0.0051670139897220906,0.015022831638591732,-0.00489733236438967,-0.0007189422849355791,-0.021267483608893793,0.011261298773594212,0.0036259717432921812,-0.0005405568215402707,-0.010267620830486289,-0.002974742059208324,0.00644801703242826,-0.00913515821805,0.0013869824910498264,-0.010084222477314714,-0.006924724193490183,-0.03125760837981775,0.014867082486350007,-0.005526097325644066,0.0032470595687741147,0.025389346478391514,0.00017185918817798582,-0.006182115914793557,0.021799010960233484,-0.0027476492535507924,-0.02090552953532882,-0.012050192002335756,0.004950958146463671,-0.007430068535143236,0.023264369776555355,0.00608668971425274,0.012807089792724984,-0.0011747158071067978,-0.00016261787333216114
ZMO1_ZMO0588,0.016689676432485003,0.04212601334584906,-0.012963243718016746,-0.0061183172118255144,-0.04652232194296648,0.005352776121334021,0.02077406139969131,-0.017260864590494834,-0.003647251202053871,-0.017648141850652797,0.018722632487478057,0.0006222868727681379,-0.0056415950224999985,0.002522615298015973,-0.008820921674607726,0.031024632985495345,0.03960031776665917,0.00683317343244428,-0.01899573235567545,0.01041969562832535,-0.0015148251603656665,-0.03175862172819387,0.016105495509804946,0.0031901256611656372,-0.009119088818999505,-0.016932292628461368,0.008246026251481601,-0.00812988611789102,-0.010900978669237369,0.06277074694981748,-0.010424916923419349,-0.005801454664686098,-0.019992411145799728,0.012835367973460755,-0.013758985238284956,-0.022505961436802578,-0.03299143303175479,8.433598708433987e-05,0.02079184355553982,-0.0065480384846124265,0.023093852739758045,-0.005894471507558917,0.0076142368704826425
ZMO1_ZMO0589,0.0009785792464953296,0.001067833570808354,-0.000543135439067646,-0.0084718920073797,-0.025870462506064076,-0.0017729838739715894,0.0069592780673281875,0.023206868382156853,-0.0008748017364060468,-0.014905243651185972,0.01586044541151862,-0.020325371795471756,-0.013179028231874742,-0.005028059903840193,-0.0018422330808057978,-0.0026226834570773354,0.02367359969322352,0.007264333181196299,-0.0014971696896646316,0.014947148695599297,0.007553956094903952,-0.02511380641756637,-0.013551855929012353,0.010892289908341152,-0.003965502618405704,-0.0005443173567186771,-0.010678773458693301,-0.010055611115034108,0.004504273723891241,-0.002936571506030906,0.01603521794184638,-0.008109968609853269,0.01084172607493658,0.008747763085130192,-0.0027420842864157636,0.010040764061497261,0.002918909273376899,-0.01549205497690345,0.008417067724749759,0.00046766568445211746,-0.00045008683549592487,-0.0027582618467629507,0.004238591185689672
ZMO1_ZMO0590,-0.004501582956247884,-0.008505007890331576,-0.0033304642700848265,0.008051687435804871,-0.03724834892054847,0.006766607191231137,-0.007495071052455141,0.02798146649848576,-0.011228750112958975,-0.0034589155582257355,-0.005920111816846134,-0.032357749865765055,-0.0022486732310838713,0.0030845804676878936,-0.008020159294403717,-0.02722991800470762,0.024755577024900482,-0.0059134572867547775,-0.012528077661286455,-0.002579468979034219,-0.006862278502072238,-0.0039003014883814795,0.013406017833217727,0.012726380316447707,0.0037216887444939187,0.0022346128537225193,-0.010400648294309693,0.001955042139368723,-0.023723125818602576,-0.013429355086562343,0.0027509963586227443,-0.011282080680133769,-0.0003505393311972994,-0.0006294518027901162,0.07539220674890074,0.003937648539175905,0.00968014704030475,-0.005918844751211548,0.0018821761101265743,0.007104494096664741,-0.0012938185209742932,0.0302481095396371,-0.0006102632000907925
