,gene_id,database,kegg_id
47334,YER019C-A,KEGG_module,M00401
47335,YER020W,KEGG_module,M00695
47336,YER021W,KEGG_module,M00341
47337,YER022W,KEGG_module,M00341
47338,YER023W,KEGG_module,M00015
47339,YER024W,KEGG_module,M00015
47340,YER025W,KEGG_module,M00015
47341,YER026C,KEGG_module,M00093
47342,YER027C,KEGG_module,M00093
47343,YER028C,KEGG_module,M00093
47344,YER029C,KEGG_module,M00351
47345,YER029C,KEGG_module,M00352
47346,YER029C,KEGG_module,M00354
47347,YER029C,KEGG_module,M00355
47348,YER029C,KEGG_module,M00398
47349,YER030W,KEGG_module,M00351
47350,YER030W,KEGG_module,M00352
47351,YER030W,KEGG_module,M00354
47352,YER030W,KEGG_module,M00355
47353,YER030W,KEGG_module,M00398
47354,YER031C,KEGG_module,M00351
47355,YER031C,KEGG_module,M00352
47356,YER031C,KEGG_module,M00354
47357,YER031C,KEGG_module,M00355
47358,YER031C,KEGG_module,M00398
47359,YER032W,KEGG_module,M00351
47360,YER032W,KEGG_module,M00352
47361,YER032W,KEGG_module,M00354
47362,YER032W,KEGG_module,M00355
47363,YER032W,KEGG_module,M00398
47364,YER033C,KEGG_module,M00351
47365,YER033C,KEGG_module,M00352
47366,YER033C,KEGG_module,M00354
47367,YER033C,KEGG_module,M00355
47368,YER033C,KEGG_module,M00398
47369,YER034W,KEGG_module,M00351
47370,YER034W,KEGG_module,M00352
47371,YER034W,KEGG_module,M00354
47372,YER034W,KEGG_module,M00355
47373,YER034W,KEGG_module,M00398
47374,YER036C,KEGG_module,M00351
47375,YER036C,KEGG_module,M00352
47376,YER036C,KEGG_module,M00354
47377,YER036C,KEGG_module,M00355
47378,YER036C,KEGG_module,M00398
47379,YER037W,KEGG_module,M00351
47380,YER037W,KEGG_module,M00352
47381,YER037W,KEGG_module,M00354
47382,YER037W,KEGG_module,M00355
47383,YER037W,KEGG_module,M00398
47384,YER038C,KEGG_module,M00351
47385,YER038C,KEGG_module,M00352
47386,YER038C,KEGG_module,M00354
47387,YER038C,KEGG_module,M00355
47388,YER038C,KEGG_module,M00398
47389,YER039C,KEGG_module,M00351
47390,YER039C,KEGG_module,M00352
47391,YER039C,KEGG_module,M00354
47392,YER039C,KEGG_module,M00355
47393,YER039C,KEGG_module,M00398
47394,YER039C-A,KEGG_module,M00351
47395,YER039C-A,KEGG_module,M00352
47396,YER039C-A,KEGG_module,M00354
47397,YER039C-A,KEGG_module,M00355
47398,YER039C-A,KEGG_module,M00398
47399,YER040W,KEGG_module,M00351
47400,YER040W,KEGG_module,M00352
47401,YER040W,KEGG_module,M00354
47402,YER040W,KEGG_module,M00355
47403,YER040W,KEGG_module,M00398
47404,YER041W,KEGG_module,M00351
47405,YER041W,KEGG_module,M00352
47406,YER041W,KEGG_module,M00354
47407,YER041W,KEGG_module,M00355
47408,YER041W,KEGG_module,M00398
47409,YER042W,KEGG_module,M00351
47410,YER042W,KEGG_module,M00352
47411,YER042W,KEGG_module,M00354
47412,YER042W,KEGG_module,M00355
47413,YER042W,KEGG_module,M00398
47414,YER043C,KEGG_module,M00035
47415,YER044C,KEGG_module,M00035
47416,YER044C-A,KEGG_module,M00035
47417,YER045C,KEGG_module,M00035
47418,YER046W,KEGG_module,M00035
47419,YER047C,KEGG_module,M00035
47420,YER048C,KEGG_module,M00035
47421,YER048W-A,KEGG_module,M00035
47422,YER049W,KEGG_module,M00035
47423,YER050C,KEGG_module,M00178
47424,YER051W,KEGG_module,M00178
47425,YER052C,KEGG_module,M00016
47426,YER052C,KEGG_module,M00017
47427,YER052C,KEGG_module,M00018
47428,YER052C,KEGG_module,M00033
47429,YER052C,KEGG_module,M00525
47430,YER052C,KEGG_module,M00526
47431,YER052C,KEGG_module,M00527
47432,YER053C,KEGG_module,M00016
47433,YER053C,KEGG_module,M00017
47434,YER053C,KEGG_module,M00018
47435,YER053C,KEGG_module,M00033
47436,YER053C,KEGG_module,M00525
47437,YER053C,KEGG_module,M00526
47438,YER053C,KEGG_module,M00527
47439,YER053C-A,KEGG_module,M00016
47440,YER053C-A,KEGG_module,M00017
47441,YER053C-A,KEGG_module,M00018
47442,YER053C-A,KEGG_module,M00033
47443,YER053C-A,KEGG_module,M00525
47444,YER053C-A,KEGG_module,M00526
47445,YER053C-A,KEGG_module,M00527
47446,YER054C,KEGG_module,M00016
47447,YER054C,KEGG_module,M00017
47448,YER054C,KEGG_module,M00018
47449,YER054C,KEGG_module,M00033
47450,YER054C,KEGG_module,M00525
47451,YER054C,KEGG_module,M00526
47452,YER054C,KEGG_module,M00527
47453,YER055C,KEGG_module,M00026
47454,YER056C,KEGG_module,M00026
47455,YER057C,KEGG_module,M00026
47456,YER058W,KEGG_module,M00026
47457,YER059W,KEGG_module,M00026
47458,YER060W,KEGG_module,M00026
47459,YER060W-A,KEGG_module,M00026
47460,YER061C,KEGG_module,M00083
47461,YER061C,KEGG_module,M00572
47462,YER062C,KEGG_module,M00083
47463,YER062C,KEGG_module,M00572
47464,YER063W,KEGG_module,M00083
47465,YER063W,KEGG_module,M00572
47466,YER064C,KEGG_module,M00083
47467,YER064C,KEGG_module,M00572
47468,YER065C,KEGG_module,M00012
47469,YER066W,KEGG_module,M00407
47470,YER067W,KEGG_module,M00407
47471,YER068W,KEGG_module,M00407
47472,YER069W,KEGG_module,M00028
47473,YER070W,KEGG_module,M00053
47474,YER071C,KEGG_module,M00053
47475,YER072W,KEGG_module,M00053
47476,YER073W,KEGG_module,M00135
47477,YER075C,KEGG_module,M00135
47478,YER076C,KEGG_module,M00135
47479,YER077C,KEGG_module,M00135
47480,YER078C,KEGG_module,M00135
47481,YER079W,KEGG_module,M00135
47482,YER080W,KEGG_module,M00135
47483,YER081W,KEGG_module,M00020
47484,YER082C,KEGG_module,M00020
47485,YER083C,KEGG_module,M00020
47486,YER086W,KEGG_module,M00570
47487,YER087W,KEGG_module,M00359
47488,YER087W,KEGG_module,M00360
47489,YER087C-B,KEGG_module,M00401
47490,YER088C,KEGG_module,M00401
47491,YER089C,KEGG_module,M00401
47492,YER090W,KEGG_module,M00023
47493,YER091C,KEGG_module,M00017
47494,YER092W,KEGG_module,M00017
47495,YER093C,KEGG_module,M00017
47496,YER094C,KEGG_module,M00337
47497,YER094C,KEGG_module,M00340
47498,YER095W,KEGG_module,M00337
47499,YER095W,KEGG_module,M00340
47500,YER096W,KEGG_module,M00337
47501,YER096W,KEGG_module,M00340
47502,YER098W,KEGG_module,M00337
47503,YER098W,KEGG_module,M00340
47504,YER099C,KEGG_module,M00005
47505,YER100W,KEGG_module,M00005
47506,YER101C,KEGG_module,M00005
47507,YER102W,KEGG_module,M00177
47508,YER102W,KEGG_module,M00179
47509,YER103W,KEGG_module,M00353
47510,YER103W,KEGG_module,M00355
47511,YER104W,KEGG_module,M00353
47512,YER104W,KEGG_module,M00355
47513,YER105C,KEGG_module,M00427
47514,YER106W,KEGG_module,M00427
47515,YER107C,KEGG_module,M00427
47516,YER110C,KEGG_module,M00427
47517,YER111C,KEGG_module,M00427
47518,YER112W,KEGG_module,M00354
47519,YER112W,KEGG_module,M00396
47520,YER112W,KEGG_module,M00397
47521,YER113C,KEGG_module,M00354
47522,YER113C,KEGG_module,M00396
47523,YER113C,KEGG_module,M00397
47524,YER114C,KEGG_module,M00354
47525,YER114C,KEGG_module,M00396
47526,YER114C,KEGG_module,M00397
47527,YER115C,KEGG_module,M00354
47528,YER115C,KEGG_module,M00396
47529,YER115C,KEGG_module,M00397
47530,YER116C,KEGG_module,M00354
47531,YER116C,KEGG_module,M00396
47532,YER116C,KEGG_module,M00397
47533,YER118C,KEGG_module,M00354
47534,YER118C,KEGG_module,M00396
47535,YER118C,KEGG_module,M00397
47536,YER119C,KEGG_module,M00354
47537,YER119C,KEGG_module,M00396
47538,YER119C,KEGG_module,M00397
47539,YER120W,KEGG_module,M00354
47540,YER120W,KEGG_module,M00396
47541,YER120W,KEGG_module,M00397
47542,YER122C,KEGG_module,M00354
47543,YER122C,KEGG_module,M00396
47544,YER122C,KEGG_module,M00397
47545,YER123W,KEGG_module,M00354
47546,YER123W,KEGG_module,M00396
47547,YER123W,KEGG_module,M00397
47548,YER124C,KEGG_module,M00354
47549,YER124C,KEGG_module,M00396
47550,YER124C,KEGG_module,M00397
47551,YER125W,KEGG_module,M00354
47552,YER125W,KEGG_module,M00396
47553,YER125W,KEGG_module,M00397
47554,YER126C,KEGG_module,M00354
47555,YER126C,KEGG_module,M00396
47556,YER126C,KEGG_module,M00397
47557,YER127W,KEGG_module,M00354
47558,YER127W,KEGG_module,M00396
47559,YER127W,KEGG_module,M00397
47560,YER128W,KEGG_module,M00354
47561,YER128W,KEGG_module,M00396
47562,YER128W,KEGG_module,M00397
47563,YER129W,KEGG_module,M00354
47564,YER129W,KEGG_module,M00396
47565,YER129W,KEGG_module,M00397
47566,YER130C,KEGG_module,M00354
47567,YER130C,KEGG_module,M00396
47568,YER130C,KEGG_module,M00397
47569,YER131W,KEGG_module,M00177
47570,YER131W,KEGG_module,M00179
47571,YER132C,KEGG_module,M00177
47572,YER132C,KEGG_module,M00179
47573,YER133W,KEGG_module,M00177
47574,YER133W,KEGG_module,M00179
47575,YER134C,KEGG_module,M00177
47576,YER134C,KEGG_module,M00179
47577,YER136W,KEGG_module,M00177
47578,YER136W,KEGG_module,M00179
47579,YER137C,KEGG_module,M00177
47580,YER137C,KEGG_module,M00179
47581,YER138C,KEGG_module,M00177
47582,YER138C,KEGG_module,M00179
47585,YER139C,KEGG_module,M00177
47586,YER139C,KEGG_module,M00179
47587,YER140W,KEGG_module,M00177
47588,YER140W,KEGG_module,M00179
47589,YER141W,KEGG_module,M00154
47590,YER142C,KEGG_module,M00154
47591,YER143W,KEGG_module,M00154
47592,YER144C,KEGG_module,M00154
47593,YER145C,KEGG_module,M00154
47594,YER146W,KEGG_module,M00354
47595,YER146W,KEGG_module,M00396
47596,YER146W,KEGG_module,M00397
47597,YER147C,KEGG_module,M00354
47598,YER147C,KEGG_module,M00396
47599,YER147C,KEGG_module,M00397
47600,YER148W,KEGG_module,M00354
47601,YER148W,KEGG_module,M00396
47602,YER148W,KEGG_module,M00397
47603,YER149C,KEGG_module,M00354
47604,YER149C,KEGG_module,M00396
47605,YER149C,KEGG_module,M00397
47606,YER150W,KEGG_module,M00354
47607,YER150W,KEGG_module,M00396
47608,YER150W,KEGG_module,M00397
47609,YER151C,KEGG_module,M00354
47610,YER151C,KEGG_module,M00396
47611,YER151C,KEGG_module,M00397
47612,YER152C,KEGG_module,M00354
47613,YER152C,KEGG_module,M00396
47614,YER152C,KEGG_module,M00397
47615,YER153C,KEGG_module,M00354
47616,YER153C,KEGG_module,M00396
47617,YER153C,KEGG_module,M00397
47618,YER154W,KEGG_module,M00335
47619,YER155C,KEGG_module,M00335
47620,YER156C,KEGG_module,M00335
47621,YER157W,KEGG_module,M00335
47622,YER158C,KEGG_module,M00335
47623,YER159C,KEGG_module,M00335
47624,YER160C,KEGG_module,M00335
47625,YER159C-A,KEGG_module,M00335
47626,YER161C,KEGG_module,M00335
47627,YER162C,KEGG_module,M00335
47628,YER163C,KEGG_module,M00335
47629,YER164W,KEGG_module,M00335
47630,YER165W,KEGG_module,M00335
47631,YER166W,KEGG_module,M00335
47632,YER167W,KEGG_module,M00335
47633,YER168C,KEGG_module,M00335
47634,YER169W,KEGG_module,M00335
47635,YER170W,KEGG_module,M00049
47636,YER171W,KEGG_module,M00290
47637,YER172C,KEGG_module,M00354
47638,YER172C,KEGG_module,M00355
47639,YER173W,KEGG_module,M00354
47640,YER173W,KEGG_module,M00355
47641,YER174C,KEGG_module,M00354
47642,YER174C,KEGG_module,M00355
47643,YER175C,KEGG_module,M00354
47644,YER175C,KEGG_module,M00355
47645,YER176W,KEGG_module,M00430
47646,YER177W,KEGG_module,M00430
47647,YER178W,KEGG_module,M00307
47648,YER180C,KEGG_module,M00307
47649,YER180C-A,KEGG_module,M00307
47650,YER182W,KEGG_module,M00307
47651,YER183C,KEGG_module,M00307
47652,YER184C,KEGG_module,M00307
47653,YER185W,KEGG_module,M00307
47654,YER187W,KEGG_module,M00307
47655,YER190W,KEGG_module,M00307
47656,YFL066C,KEGG_module,M00307
47657,YFL064C,KEGG_module,M00307
47658,YFL062W,KEGG_module,M00307
47659,YFL061W,KEGG_module,M00307
47660,YFL060C,KEGG_module,M00307
47661,YFL059W,KEGG_module,M00307
47662,YFL058W,KEGG_module,M00307
47663,YFL055W,KEGG_module,M00307
47664,YFL054C,KEGG_module,M00307
47665,YFL053W,KEGG_module,M00344
47666,YFL052W,KEGG_module,M00344
47667,YFL050C,KEGG_module,M00344
47668,YFL049W,KEGG_module,M00344
47669,YFL048C,KEGG_module,M00344
47670,YFL047W,KEGG_module,M00344
47671,YFL046W,KEGG_module,M00344
47672,YFL045C,KEGG_module,M00114
47673,YFL044C,KEGG_module,M00114
47674,YFL042C,KEGG_module,M00114
47675,YFL041W,KEGG_module,M00114
47676,YFL040W,KEGG_module,M00114
47677,YFL038C,KEGG_module,M00114
47678,YFL037W,KEGG_module,M00114
47679,YFL036W,KEGG_module,M00114
47680,YFL034C-A,KEGG_module,M00177
47681,YFL034W,KEGG_module,M00177
47682,YFL033C,KEGG_module,M00177
47683,YFL031W,KEGG_module,M00177
47684,YFL030W,KEGG_module,M00346
47685,YFL030W,KEGG_module,M00532
47686,YFL029C,KEGG_module,M00693
47687,YFL028C,KEGG_module,M00693
47688,YFL027C,KEGG_module,M00693
47689,YFL026W,KEGG_module,M00693
47690,YFL025C,KEGG_module,M00693
47691,YFL024C,KEGG_module,M00693
47692,YFL023W,KEGG_module,M00693
47693,YFL022C,KEGG_module,M00359
47694,YFL022C,KEGG_module,M00360
47695,YFL021W,KEGG_module,M00359
47696,YFL021W,KEGG_module,M00360
47697,YFL020C,KEGG_module,M00359
47698,YFL020C,KEGG_module,M00360
47699,YFL018C,KEGG_module,M00009
47700,YFL018C,KEGG_module,M00011
47701,YFL018C,KEGG_module,M00036
47702,YFL018C,KEGG_module,M00307
47703,YFL018C,KEGG_module,M00532
47704,YFL017W-A,KEGG_module,M00351
47705,YFL017W-A,KEGG_module,M00352
47706,YFL017W-A,KEGG_module,M00354
47707,YFL017W-A,KEGG_module,M00355
47708,YFL017W-A,KEGG_module,M00398
47709,YFL017C,KEGG_module,M00351
47710,YFL017C,KEGG_module,M00352
47711,YFL017C,KEGG_module,M00354
47712,YFL017C,KEGG_module,M00355
47713,YFL017C,KEGG_module,M00398
47714,YFL016C,KEGG_module,M00351
47715,YFL016C,KEGG_module,M00352
47716,YFL016C,KEGG_module,M00354
47717,YFL016C,KEGG_module,M00355
47718,YFL016C,KEGG_module,M00398
47719,YFL014W,KEGG_module,M00351
47720,YFL014W,KEGG_module,M00352
47721,YFL014W,KEGG_module,M00354
47722,YFL014W,KEGG_module,M00355
47723,YFL014W,KEGG_module,M00398
47724,YFL013C,KEGG_module,M00351
47725,YFL013C,KEGG_module,M00352
47726,YFL013C,KEGG_module,M00354
47727,YFL013C,KEGG_module,M00355
47728,YFL013C,KEGG_module,M00398
47729,YFL011W,KEGG_module,M00351
47730,YFL011W,KEGG_module,M00352
47731,YFL011W,KEGG_module,M00354
47732,YFL011W,KEGG_module,M00355
47733,YFL011W,KEGG_module,M00398
47734,YFL010C,KEGG_module,M00351
47735,YFL010C,KEGG_module,M00352
47736,YFL010C,KEGG_module,M00354
47737,YFL010C,KEGG_module,M00355
47738,YFL010C,KEGG_module,M00398
47739,YFL009W,KEGG_module,M00407
47740,YFL008W,KEGG_module,M00407
47741,YFL007W,KEGG_module,M00407
47742,YFL005W,KEGG_module,M00407
47743,YFL004W,KEGG_module,M00407
47744,YFL003C,KEGG_module,M00407
47745,YFL002W-A,KEGG_module,M00407
47746,YFL002W-B,KEGG_module,M00407
47747,YFL002C,KEGG_module,M00407
47748,YFL001W,KEGG_module,M00407
47749,YFR001W,KEGG_module,M00407
47750,YFR002W,KEGG_module,M00427
47751,YFR003C,KEGG_module,M00427
47752,YFR004W,KEGG_module,M00341
47753,YFR005C,KEGG_module,M00354
47754,YFR006W,KEGG_module,M00354
47755,YFR007W,KEGG_module,M00354
47756,YFR008W,KEGG_module,M00354
47757,YFR009W,KEGG_module,M00354
47758,YFR010W,KEGG_module,M00354
47759,YFR011C,KEGG_module,M00354
47760,YFR013W,KEGG_module,M00354
47761,YFR014C,KEGG_module,M00354
47762,YFR015C,KEGG_module,M00354
47763,YFR016C,KEGG_module,M00354
47764,YFR017C,KEGG_module,M00354
47765,YFR018C,KEGG_module,M00354
47766,YFR019W,KEGG_module,M00354
47767,YFR021W,KEGG_module,M00354
47768,YFR022W,KEGG_module,M00354
47769,YFR023W,KEGG_module,M00354
47770,YFR025C,KEGG_module,M00026
47771,YFR027W,KEGG_module,M00026
47772,YFR028C,KEGG_module,M00026
47773,YFR029W,KEGG_module,M00026
47774,YFR030W,KEGG_module,M00176
47775,YFR031C,KEGG_module,M00176
47776,YFR032C,KEGG_module,M00176
47777,YFR032C-A,KEGG_module,M00177
47778,YFR033C,KEGG_module,M00152
47779,YFR034C,KEGG_module,M00152
47780,YFR037C,KEGG_module,M00152
47781,YFR038W,KEGG_module,M00152
47782,YFR039C,KEGG_module,M00152
47783,YFR040W,KEGG_module,M00152
47784,YFR041C,KEGG_module,M00152
47785,YFR042W,KEGG_module,M00152
47786,YFR043C,KEGG_module,M00152
47787,YFR044C,KEGG_module,M00152
47788,YFR046C,KEGG_module,M00152
47789,YFR047C,KEGG_module,M00115
47790,YFR048W,KEGG_module,M00115
47791,YFR049W,KEGG_module,M00115
47792,YFR050C,KEGG_module,M00337
47793,YFR050C,KEGG_module,M00340
47794,YFR051C,KEGG_module,M00337
47795,YFR051C,KEGG_module,M00340
47796,YFR052W,KEGG_module,M00341
47797,YFR053C,KEGG_module,M00001
47798,YFR053C,KEGG_module,M00549
47799,YFR055W,KEGG_module,M00017
47800,YGL263W,KEGG_module,M00017
47801,YGL262W,KEGG_module,M00017
47802,YGL261C,KEGG_module,M00017
47803,YGL259W,KEGG_module,M00017
47804,YGL258W-A,KEGG_module,M00017
47805,YGL258W,KEGG_module,M00017
47806,YGL257C,KEGG_module,M00017
47807,YGL256W,KEGG_module,M00017
47808,YGL255W,KEGG_module,M00017
47809,YGL254W,KEGG_module,M00017
47810,YGL253W,KEGG_module,M00001
47811,YGL253W,KEGG_module,M00549
47812,YGL252C,KEGG_module,M00001
47813,YGL252C,KEGG_module,M00549
47814,YGL250W,KEGG_module,M00001
47815,YGL250W,KEGG_module,M00549
47816,YGL249W,KEGG_module,M00001
47817,YGL249W,KEGG_module,M00549
47818,YGL248W,KEGG_module,M00001
47819,YGL248W,KEGG_module,M00549
47820,YGL247W,KEGG_module,M00001
47821,YGL247W,KEGG_module,M00549
47822,YGL246C,KEGG_module,M00001
47823,YGL246C,KEGG_module,M00549
47824,YGL245W,KEGG_module,M00121
47825,YGL245W,KEGG_module,M00359
47826,YGL245W,KEGG_module,M00360
47827,YGL244W,KEGG_module,M00121
47828,YGL244W,KEGG_module,M00359
47829,YGL244W,KEGG_module,M00360
47830,YGL243W,KEGG_module,M00121
47831,YGL243W,KEGG_module,M00359
47832,YGL243W,KEGG_module,M00360
47833,YGL242C,KEGG_module,M00121
47834,YGL242C,KEGG_module,M00359
47835,YGL242C,KEGG_module,M00360
47836,YGL241W,KEGG_module,M00121
47837,YGL241W,KEGG_module,M00359
47838,YGL241W,KEGG_module,M00360
47839,YGL240W,KEGG_module,M00389
47840,YGL238W,KEGG_module,M00389
47841,YGL237C,KEGG_module,M00389
47842,YGL236C,KEGG_module,M00389
47843,YGL234W,KEGG_module,M00048
47844,YGL233W,KEGG_module,M00048
47845,YGL231C,KEGG_module,M00048
47846,YGL229C,KEGG_module,M00048
47847,YGL228W,KEGG_module,M00048
47848,YGL227W,KEGG_module,M00353
47849,YGL226C-A,KEGG_module,M00072
47850,YGL226W,KEGG_module,M00154
47851,YGL225W,KEGG_module,M00154
47852,YGL224C,KEGG_module,M00154
47853,YGL223C,KEGG_module,M00154
47854,YGL222C,KEGG_module,M00154
47855,YGL221C,KEGG_module,M00154
47856,YGL220W,KEGG_module,M00154
47857,YGL219C,KEGG_module,M00154
47858,YGL216W,KEGG_module,M00154
47859,YGL215W,KEGG_module,M00154
47860,YGL213C,KEGG_module,M00392
47861,YGL212W,KEGG_module,M00392
47862,YGL211W,KEGG_module,M00392
47863,YGL210W,KEGG_module,M00392
47864,YGL209W,KEGG_module,M00392
47865,YGL208W,KEGG_module,M00392
47866,YGL207W,KEGG_module,M00392
47867,YGL206C,KEGG_module,M00392
47868,YGL205W,KEGG_module,M00087
47869,YGL205W,KEGG_module,M00113
47870,YGL203C,KEGG_module,M00087
47871,YGL203C,KEGG_module,M00113
47872,YGL202W,KEGG_module,M00024
47873,YGL202W,KEGG_module,M00025
47874,YGL202W,KEGG_module,M00030
47875,YGL202W,KEGG_module,M00034
47876,YGL201C,KEGG_module,M00285
47877,YGL200C,KEGG_module,M00285
47878,YGL198W,KEGG_module,M00285
47879,YGL197W,KEGG_module,M00285
47880,YGL196W,KEGG_module,M00285
47881,YGL195W,KEGG_module,M00285
47882,YGL194C,KEGG_module,M00285
47883,YGL192W,KEGG_module,M00285
47884,YGL191W,KEGG_module,M00154
47885,YGL190C,KEGG_module,M00154
47886,YGL189C,KEGG_module,M00177
47887,YGL189C,KEGG_module,M00179
47888,YGL187C,KEGG_module,M00154
47889,YGL186C,KEGG_module,M00154
47890,YGL185C,KEGG_module,M00154
47891,YGL184C,KEGG_module,M00017
47892,YGL183C,KEGG_module,M00017
47893,YGL181W,KEGG_module,M00017
47894,YGL180W,KEGG_module,M00017
47895,YGL179C,KEGG_module,M00017
47896,YGL176C,KEGG_module,M00017
47897,YGL175C,KEGG_module,M00017
47898,YGL174W,KEGG_module,M00017
47899,YGL173C,KEGG_module,M00017
47900,YGL172W,KEGG_module,M00427
47901,YGL171W,KEGG_module,M00427
47902,YGL169W,KEGG_module,M00427
47903,YGL167C,KEGG_module,M00427
47904,YGL166W,KEGG_module,M00427
47905,YGL164C,KEGG_module,M00427
47906,YGL163C,KEGG_module,M00427
47907,YGL162W,KEGG_module,M00427
47908,YGL161C,KEGG_module,M00427
47909,YGL160W,KEGG_module,M00427
47910,YGL159W,KEGG_module,M00427
47911,YGL158W,KEGG_module,M00427
47912,YGL157W,KEGG_module,M00427
47913,YGL156W,KEGG_module,M00427
47914,YGL155W,KEGG_module,M00427
47915,YGL154C,KEGG_module,M00427
47916,YGL153W,KEGG_module,M00427
47917,YGL151W,KEGG_module,M00427
47918,YGL150C,KEGG_module,M00427
47919,YGL148W,KEGG_module,M00022
47920,YGL147C,KEGG_module,M00177
47921,YGL146C,KEGG_module,M00177
47922,YGL145W,KEGG_module,M00177
47923,YGL144C,KEGG_module,M00177
47924,YGL143C,KEGG_module,M00177
47925,YGL142C,KEGG_module,M00065
47926,YGL141W,KEGG_module,M00065
47927,YGL140C,KEGG_module,M00065
47928,YGL139W,KEGG_module,M00065
47929,YGL138C,KEGG_module,M00065
47930,YGL136C,KEGG_module,M00065
47931,YGL135W,KEGG_module,M00177
47932,YGL134W,KEGG_module,M00177
47933,YGL133W,KEGG_module,M00055
47934,YGL131C,KEGG_module,M00055
47935,YGL130W,KEGG_module,M00055
47936,YGL129C,KEGG_module,M00055
47937,YGL128C,KEGG_module,M00055
47938,YGL127C,KEGG_module,M00055
47939,YGL126W,KEGG_module,M00055
47940,YGL125W,KEGG_module,M00377
47941,YGL124C,KEGG_module,M00377
47942,YGL123W,KEGG_module,M00177
47943,YGL122C,KEGG_module,M00177
47944,YGL121C,KEGG_module,M00177
47945,YGL120C,KEGG_module,M00177
47946,YGL119W,KEGG_module,M00177
47947,YGL116W,KEGG_module,M00389
47948,YGL115W,KEGG_module,M00389
47949,YGL114W,KEGG_module,M00389
47950,YGL113W,KEGG_module,M00389
47951,YGL112C,KEGG_module,M00389
47952,YGL111W,KEGG_module,M00389
47953,YGL110C,KEGG_module,M00389
47954,YGL108C,KEGG_module,M00389
47955,YGL107C,KEGG_module,M00389
47956,YGL106W,KEGG_module,M00389
47957,YGL105W,KEGG_module,M00389
47958,YGL104C,KEGG_module,M00389
47959,YGL101W,KEGG_module,M00389
47960,YGL100W,KEGG_module,M00427
47961,YGL099W,KEGG_module,M00427
47962,YGL098W,KEGG_module,M00427
47963,YGL097W,KEGG_module,M00427
47964,YGL096W,KEGG_module,M00427
47965,YGL095C,KEGG_module,M00427
47966,YGL094C,KEGG_module,M00427
47967,YGL093W,KEGG_module,M00427
47968,YGL092W,KEGG_module,M00427
47969,YGL091C,KEGG_module,M00427
47970,YGL090W,KEGG_module,M00427
47971,YGL089C,KEGG_module,M00427
47972,YGL086W,KEGG_module,M00427
47973,YGL085W,KEGG_module,M00427
47974,YGL084C,KEGG_module,M00427
47975,YGL083W,KEGG_module,M00427
47976,YGL082W,KEGG_module,M00427
47977,YGL081W,KEGG_module,M00427
47978,YGL080W,KEGG_module,M00427
47979,YGL079W,KEGG_module,M00427
47980,YGL078C,KEGG_module,M00427
47981,YGL077C,KEGG_module,M00427
47982,YGL076C,KEGG_module,M00177
47983,YGL075C,KEGG_module,M00177
47984,YGL073W,KEGG_module,M00177
47985,YGL071W,KEGG_module,M00177
47986,YGL070C,KEGG_module,M00180
47987,YGL068W,KEGG_module,M00178
47988,YGL067W,KEGG_module,M00178
47989,YGL066W,KEGG_module,M00178
47990,YGL065C,KEGG_module,M00055
47991,YGL064C,KEGG_module,M00055
47992,YGL063W,KEGG_module,M00055
47993,YGL062W,KEGG_module,M00173
47994,YGL061C,KEGG_module,M00173
47995,YGL060W,KEGG_module,M00173
47996,YGL059W,KEGG_module,M00173
47997,YGL058W,KEGG_module,M00173
47998,YGL056C,KEGG_module,M00173
47999,YGL055W,KEGG_module,M00173
48000,YGL054C,KEGG_module,M00173
48001,YGL053W,KEGG_module,M00173
48002,YGL051W,KEGG_module,M00173
48003,YGL050W,KEGG_module,M00173
48004,YGL049C,KEGG_module,M00428
48005,YGL048C,KEGG_module,M00341
48006,YGL047W,KEGG_module,M00055
48007,YGL045W,KEGG_module,M00055
48008,YGL044C,KEGG_module,M00055
48009,YGL043W,KEGG_module,M00055
48010,YGL041W-A,KEGG_module,M00055
48011,YGL040C,KEGG_module,M00121
48012,YGL039W,KEGG_module,M00121
48013,YGL038C,KEGG_module,M00074
48014,YGL037C,KEGG_module,M00074
48015,YGL036W,KEGG_module,M00074
48016,YGL035C,KEGG_module,M00074
48017,YGL032C,KEGG_module,M00074
48018,YGL031C,KEGG_module,M00177
48019,YGL031C,KEGG_module,M00179
48020,YGL029W,KEGG_module,M00177
48021,YGL029W,KEGG_module,M00179
48022,YGL028C,KEGG_module,M00177
48023,YGL028C,KEGG_module,M00179
48024,YGL027C,KEGG_module,M00073
48025,YGL026C,KEGG_module,M00023
48026,YGL025C,KEGG_module,M00023
48027,YGL023C,KEGG_module,M00023
48028,YGL022W,KEGG_module,M00072
48029,YGL021W,KEGG_module,M00072
48030,YGL020C,KEGG_module,M00072
48031,YGL019W,KEGG_module,M00072
48032,YGL018C,KEGG_module,M00072
48033,YGL017W,KEGG_module,M00072
48034,YGL016W,KEGG_module,M00072
48035,YGL014W,KEGG_module,M00072
48036,YGL013C,KEGG_module,M00072
48037,YGL012W,KEGG_module,M00102
48038,YGL011C,KEGG_module,M00337
48039,YGL011C,KEGG_module,M00340
48040,YGL010W,KEGG_module,M00337
48041,YGL010W,KEGG_module,M00340
48042,YGL009C,KEGG_module,M00432
48043,YGL008C,KEGG_module,M00432
48044,YGL006W,KEGG_module,M00432
48045,YGL005C,KEGG_module,M00432
48046,YGL004C,KEGG_module,M00432
48047,YGL003C,KEGG_module,M00389
