Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
ZCP4_0016,-0.014357920072264769,0.01187745101933424,0.004630211962232333,0.005528240065453507,-0.01424675854866003,-0.03750634222361489,0.035597766977109875,0.03133040614368576,0.00019870883959349498,0.001189385717263183,-0.022616680943790813,-0.023250741965599484,-0.01566555735163894,0.016215761303431647,0.004914525046987682,0.014466356260554352,0.0080100289154353,-0.0015711532304272448,-0.02785160718283732,0.025073897239109102,-0.017992541614200004,0.02979744271967069,-0.022992604877298945,0.014071636752070363,0.0023286773109946605,0.0036090577734112744,-0.0032999038352627868,0.017231094791714807,-0.023760990509759144,-0.017617227068427596,0.0004669069075967154,0.01954296611598518,-0.013517134903759175,0.0030970608750493546,0.028008351575976746,0.005240345996602926,0.01867613488963178,0.007879072115781037,0.0013413069774353206,0.01672838991393234,-0.034065948946018755,-0.024030726365002433,0.010781733545516122,-0.023134284669632545,0.01679516566706313,0.023145895822298403,-0.018168053152337882,0.003259704968249073,-0.0072296874914794225,0.03466028862790001,0.008048894122349553,-0.017901239424379576,0.03311694337504388,-0.01043850947754015,-0.044708863011704805,0.018246158179833636,0.04512690681951059
ZCP4_0017,0.0002473696311207211,0.014960574326743746,0.03362228769661317,-0.03620569993848618,0.01354366902322949,0.005318685155936864,0.08448479984274497,-0.018364388000110067,-0.008742865335913804,-0.026502823821989548,-0.0050803395860631395,-0.011130137992877088,0.014885105815413385,0.03834810877198967,0.03974788904184618,0.00473334793662439,0.01543350535898998,0.008732239157789904,-0.01940062825451116,0.059188597618119364,0.022819373542967255,-0.021498255465475465,0.02280734840242277,-0.014376096118983338,-0.015949752761904603,0.0032864511994850315,-0.00506875870119122,0.023381825746069704,-0.05420543230729535,0.010113896953434398,0.014565029867241003,0.02736375793219973,-0.041574935957661985,0.011109816184231867,0.011327647567518006,0.00223515327163531,-0.02487271385375868,-0.013458207671568825,0.0007354742016173613,-0.00686950365635148,0.003296996158636819,-0.025180160728173057,0.0031824907126755436,-0.0066101840593427745,0.029746301842640883,-0.0065126414058404945,-0.008279458668910092,0.01639826969552576,-0.008376155282090528,0.005045388851865973,0.0024493624435040586,-0.009979177347092909,-0.03642476480396974,-0.00888361949471878,0.02470999085289862,-0.050782768810617454,0.01601516514509681
ZCP4_0018,-0.003393723147410625,-0.012275533150141075,0.011079366306963703,-0.007038677853763927,-0.010327303818447254,-0.041609428978669365,0.019732480064709366,0.00978383722791894,-0.0026068434640506145,-0.0004720036003466479,0.018018441962495167,0.0001926890875885523,0.01710796350081256,0.00966355027305458,-0.008276667357222173,0.000639676279334142,-0.0009795220418119762,0.006875543011401956,-0.02225144518875381,-0.0009278188936581262,0.02729218007875316,-0.010755820067927536,-0.007528204594629622,0.0024502999063813202,-0.018443156230063065,-0.000352688636534252,-0.060251352786465456,-0.020621624537914142,0.009904966584648463,-0.00630956062968551,-0.009029760849719477,0.02552849521842716,1.6556854871606476e-05,0.007620164069834582,-0.016043593452976956,0.01426594039354281,0.0019208846229513096,-0.009886158147612952,-0.007717854050172696,0.01036921449169872,-0.025337932453607243,-0.015159001120099335,0.0060254407134306435,-0.003988571673834559,0.008094070327078018,0.0015187393097735814,0.02007461189352473,0.0059515047458040034,0.009559360839498928,-0.04328736845770991,0.03263229637572205,-0.017724883669887562,-0.0031770560295230825,-0.022335260205247783,0.0022420866208581534,0.003280669978248531,-0.005780412424862767
ZCP4_0019,0.00636806579983101,-0.027848109285980322,-0.009890871111482883,0.023050069343504263,-0.03887706654112748,-0.010373796868618326,0.058862395604374104,-0.004046883108330925,0.0003389486634211348,-0.02495954356039433,-0.0021916484897716868,-0.0551209972954161,-0.012612245168056927,0.011611680431762852,0.004988376235906762,0.024927627668193918,0.010158736773651882,0.012293353720035847,-0.0069583661470584346,-0.012539680521580873,0.010903989682532315,-0.021292576426105627,-0.0017274654875251657,0.012422666929704413,-0.0007391012553368115,0.053316274350613486,0.015606353861657693,-0.01769463834646339,0.02018023940074971,0.014312095475702597,0.030028415358886774,-0.00514467380766647,-0.0631765271822396,0.009592202819983834,-0.0045771802939200915,0.0026735410488091887,0.007018322298713022,-0.020128122674774488,0.005867919322176857,0.007066080698367754,0.009663162482676206,-0.0020965676145674587,0.015784166959152978,-0.00929274104206054,0.02107166545106735,-0.016898983716146364,0.12327640126851859,0.008153316981853754,0.00689023406784265,-0.031491537707735995,0.02069868583144751,0.03136130898325096,-0.03165667136650613,-0.03275317727779077,0.0076717551185820155,-0.03769228669379884,0.001728318273507339
ZCP4_0020,0.0015561932490920478,-0.03763074387441003,-0.0026584931887704676,0.00815389517386659,-0.03552682991309455,-0.00474748347066561,0.0915701118645089,0.005613076577532175,-0.002419909561447432,0.005493911454419387,-0.008606447039406636,-0.06704673374985376,0.023711414568806863,0.07148033272865471,0.012793786751237258,0.012208209656131735,0.04219423547936872,0.03160319432615539,0.007600921049087496,-0.022701680961480133,0.042739785923783497,0.001759398391840556,-0.0063696429274474956,0.016160284524589657,-0.009371760941861054,-0.01268416268898794,0.02386879807140127,-0.009894061316147396,0.008656915349919258,0.03050744347024731,0.023712053028585985,-0.0031335185918011654,-0.03549651990207678,0.024002347271960815,-0.02685758895969803,-0.032612205005270914,0.018663608898614466,0.025141018496891293,0.0022997610627791226,-0.015556003555602755,-0.006523429749564703,-0.04486340958886431,-0.005108951528970408,-0.03710277297262379,0.008723594555898781,-0.02194906101495086,-0.015856161945440556,0.004347548474233643,-0.03952452973765813,-0.0032226779721170077,-0.01614368520780623,-0.005300765995760803,-0.012356523542480716,-0.010014733906864894,0.0466047629629471,-0.003266688937953645,0.00013059576967842335
ZCP4_0021,-0.008166559841534636,0.009265450838615437,0.005273553160319473,-0.002306988873247155,0.029959260915598366,0.009319824922949591,0.01608345829593414,0.01567065292478746,-0.006050614154792441,-0.015724289377238482,-0.013419025923286348,-0.03638313623338024,-0.0056096535043920065,-0.00932050071425429,-0.014338921565460983,0.0022282436467474464,-0.0010513660347607268,-0.024415605230036046,0.01030835234395493,-0.0020383324544274873,-0.015860577361877383,0.001858849423170172,-0.0051402940300425085,-0.031025138465975453,0.006067709185032921,0.048645353332014564,-0.01094006038497237,-0.01600708817483684,-0.0041709588278265675,-0.01761493422540934,0.011717390086527595,-0.003164973463412596,-0.01070398489966975,0.0016884549161738694,-0.016991850047263675,0.02452274995960253,0.011645010974858155,0.006318896582046882,-0.0037417633588623044,0.0026294625530989308,-0.003662506633704289,-0.003263395816877072,0.017005480631776572,0.01321341155796799,0.020351301970304707,0.0066516818000330845,0.0030986330979997073,0.018935747023436093,0.023535540843496457,0.013385998298207575,-0.02073357711129973,-0.023105805539194925,-0.0013363174772766037,-0.01280170834766631,0.004236670755377488,-0.0009078460910953666,-0.020325607475552496
ZCP4_0022,0.005605720951262992,-0.01903274230448087,-0.011576507671953883,-0.003395192507426741,0.01147541165337818,0.010400062154373,-5.873463912689889e-05,-0.011062256339323522,0.002090933295132777,-0.0054779478223742585,-0.006227236327878883,-0.012983467560537818,-0.003267619538909628,-0.025572841740033745,0.006398829823253399,-0.009977066523408058,0.0052635510133749,0.005951689757409851,-0.0006504100023939604,-0.00973202807489787,0.007277100129170287,-0.017561683727708027,0.01520085113645484,-0.007995563930238538,-0.006653606252776617,-0.004742216462556819,-0.009250960130960929,-0.015874124314800116,-0.006179250907399904,0.008524576052166144,-0.00996095211576494,-0.008010468089535204,0.006190657806769361,0.005681008842691452,-0.005557918228303614,-0.020867144772130454,-0.01579078943484913,0.024856835545416088,-0.0024905829218400963,-0.007694321036059139,-0.0031924519623154697,0.009046526755052114,-0.015506980593702717,-0.0040470390967580075,-0.00349165226623688,-0.003214163016800917,-0.019690810800574013,-0.01744206478763101,-0.018463409213176483,-0.0030928107538281944,-0.00019603094085710742,-0.006852426206498263,-0.03293617247750951,0.003583156033931529,0.01947158048140988,-0.0032056309300644912,0.01290337179071102
ZCP4_0023,0.002501930318224409,-0.003897188832476202,-0.0029945766415620614,-0.009683630175711723,-0.0012983527114092874,-0.003418672946464181,0.013487854832783058,0.010347322268383884,0.001192693186192288,-0.0007418378264306659,0.010829943791280248,-0.016173158405293722,-0.010435833028371599,-0.00737385420815395,0.0003719635506090208,-0.008407924480306554,0.004177927661157413,0.010570446875024134,-0.010046004877631472,-0.01856999795837314,0.009673130579780205,-0.01056490058892688,-0.0022315399451806168,-0.003462523811698036,-0.00766519655162735,-0.007042260607234926,0.0012189814120495532,-0.01110595669106,0.01587378936574033,0.004065041730162795,-0.005609190574880403,-0.0013352610638076542,-0.00045954057643499683,0.011952242444210757,-0.006143356126349839,-0.010830696338481298,0.008408181792105557,0.017096963511238936,-0.0036793879250422976,-0.010706999989026647,-0.006084048546840337,0.014197348954692122,-0.001708043837577212,-0.025551361421513364,-0.003759008871529789,-0.005388596334279802,-0.023537622637282273,-0.013284004248202525,-0.024469955183176136,0.00798511426329209,0.005690776748403819,-0.005394281793255256,-0.005646413112793125,-0.0011183509566148819,-0.0016230697365119137,0.01674246725268898,0.008235818867458878
ZCP4_0024,0.011846630210646459,-0.0010485321592435394,-0.012724501764207564,0.011380915584350882,0.00829784846707901,-0.015335100641285094,0.00439422323863438,0.011119996229938048,-0.001374117354382051,-0.012595743428121631,-0.004820541054355993,-0.023174990556854933,-0.021239004853007122,-0.006026012646418688,0.006387024653324629,0.010437920712363697,-0.010001778491123532,-0.005030352016627937,-0.019146583005542256,-0.01732589929176686,-0.0071235926792235366,0.002958948973505963,-0.019261544410950127,0.0011530431162735154,0.0028437065028302515,-0.0006369175590930794,-0.007963455013311384,0.010652328980761749,-0.003908195274010005,0.004689861816411406,0.0020931381801508244,0.018806657128648242,0.012949377871302825,0.0023987593815859632,-0.013718626670802083,-0.0204754062262979,-0.016770032770019244,0.006864032576603243,0.0008886355834392555,-0.006477849809907278,0.009460540032615908,0.03426266472923357,-0.00620547487024814,-0.030390421073648793,-0.012857059936405143,-0.003054752736793563,0.0153431513341396,-0.009380612993299349,-0.001252518798544106,0.018243127140929787,-0.0009185486916880929,0.0037241942478830306,-0.010793167552041372,-0.010796345760269374,0.0306241017409991,-0.00949868157655422,0.013799344083190659
ZCP4_0025,0.010327297669042374,-0.011413321567260916,-0.011090488465842532,0.013333694715116197,-0.000526874275916151,-0.010567990699118747,-0.005484262216275456,0.004377896148969704,0.002989976998945685,0.005893238571880221,-0.00031506734242738,0.001118238833428129,0.003903198106688181,0.000812746461625425,0.004539465291976284,0.010330137208070946,0.01342198415714275,0.008527469486176989,-0.0052303735847562555,-0.007276425357026607,-0.007279709051413732,-0.0013335193093376174,0.003149229189249199,0.005458327522959303,-0.005989566557690226,-0.004361872754614326,-0.0029663605239905457,0.006581347333383074,-0.0013547233366253437,-0.0004046577338833815,-0.002592180575099393,0.010410010153336029,0.01588951609070652,-0.00040294772344282265,0.014117576877134521,-0.027308802551087755,-0.02437112910943838,-0.002213734905320142,-0.006736729141569252,-0.007614272865502799,-0.003018331756019635,0.03162614990078113,0.0005476733374777254,-0.021269767779322872,-0.0148402198646363,-0.01122620865854908,0.017139507743924275,-0.0029085793895642894,-0.009304627099074918,0.009326986699941154,0.015179272439491433,0.017437369065621832,-0.009016597654141886,-0.004299624862195388,0.013984738714984169,-0.01587579053779127,-0.005047580146405822
