	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
SRX2037535	5057.0	6850.0	9292.0	11753.0	15802.0	20666.0	23233.0	24743.0	27571.0	30287.0	31802.0	34699.0	36947.0	38968.0	40796.0	44216.0	46492.0	49170.0	53444.0	56317.0	59663.0	65397.0	70170.0	79490.0	96654.0	137014.0	233132.0	691305.0	2269897.0	8909759.0	25307003.0
	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
SRX2037536	11769.0	13981.0	20899.0	19315.0	24610.0	31295.0	35458.0	37634.0	39722.0	42834.0	45221.0	48964.0	51412.0	52815.0	54957.0	59074.0	62551.0	66051.0	71672.0	76644.0	83980.0	91590.0	99088.0	115564.0	136223.0	213897.0	317273.0	915927.0	2613056.0	10878581.0	32296176.0
	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
SRX2037537	12627.0	15351.0	22069.0	21946.0	28877.0	36628.0	41647.0	43867.0	47012.0	51968.0	53720.0	57898.0	60940.0	63249.0	66101.0	70511.0	74856.0	78848.0	85522.0	91751.0	98380.0	108429.0	116236.0	133897.0	156425.0	245513.0	372095.0	1116739.0	3221264.0	13453240.0	38425731.0
	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
SRX2037538	3926.0	5343.0	7267.0	10671.0	15182.0	21218.0	23777.0	26069.0	28814.0	32172.0	33288.0	36617.0	38578.0	40279.0	43692.0	48019.0	48321.0	51601.0	57207.0	59246.0	63672.0	70710.0	78188.0	93375.0	110379.0	171360.0	308075.0	871673.0	3013554.0	11558328.0	32110270.0
	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
SRX2037540	3193.0	4282.0	5864.0	8607.0	12292.0	16935.0	19294.0	21043.0	23530.0	25667.0	27027.0	29579.0	31318.0	32933.0	35302.0	38767.0	39348.0	42037.0	46077.0	47589.0	51621.0	57046.0	63867.0	76187.0	89656.0	137453.0	248259.0	709382.0	2539214.0	9584348.0	26517446.0
	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
SRX2037541	6712.0	7413.0	10929.0	13242.0	16842.0	22162.0	25560.0	27191.0	29342.0	32115.0	33389.0	36704.0	38492.0	40200.0	43124.0	47260.0	47368.0	51720.0	57456.0	60395.0	64983.0	73336.0	81610.0	97553.0	111313.0	169706.0	286455.0	750130.0	2422208.0	9783295.0	27588366.0
	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
SRX2037542	8108.0	9411.0	14197.0	16270.0	20631.0	27866.0	31643.0	34169.0	36982.0	40202.0	41796.0	46075.0	48279.0	49703.0	53921.0	58307.0	59012.0	62313.0	70131.0	73212.0	78287.0	88215.0	98574.0	115695.0	131754.0	199726.0	330373.0	857370.0	2742955.0	11150598.0	31599956.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX2037691	36787.0	35723.0	32182.0	35815.0	38406.0	37409.0	40671.0	38554.0	36286.0	37551.0	40735.0	38684.0	42015.0	42989.0	48100.0	39037.0	38880.0	48496.0	56103.0	59815.0	58527.0	67997.0	69831.0	68859.0	71545.0	77852.0	83128.0	91397.0	100058.0	112976.0	128783.0	144039.0	163159.0	188572.0	217673.0	265786.0	308207.0	343911.0	472335.0	1419413.0	11488799.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX2037693	29303.0	29489.0	28382.0	31901.0	35076.0	34961.0	39841.0	38605.0	37584.0	37919.0	43357.0	39859.0	44362.0	46366.0	51232.0	43018.0	42655.0	52898.0	64576.0	78241.0	63112.0	73512.0	81382.0	79559.0	76129.0	81794.0	87198.0	95295.0	100092.0	109461.0	124727.0	138745.0	156833.0	176434.0	203291.0	246886.0	282208.0	323297.0	454688.0	1598573.0	11504090.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX2037695	21888.0	22314.0	21876.0	24572.0	26994.0	27156.0	30429.0	30565.0	30194.0	31079.0	34385.0	32827.0	36350.0	36937.0	41762.0	34028.0	34052.0	41892.0	50034.0	53485.0	50191.0	58711.0	61999.0	59225.0	59157.0	64391.0	68040.0	73851.0	78191.0	85950.0	98007.0	109746.0	126090.0	145550.0	169558.0	210414.0	241489.0	277701.0	400988.0	1336288.0	10158874.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX2037697	24379.0	24433.0	24005.0	26933.0	29092.0	29534.0	32830.0	32793.0	31262.0	32918.0	36389.0	34203.0	38294.0	39119.0	44014.0	36076.0	35380.0	44437.0	52100.0	56109.0	53026.0	61439.0	63811.0	61845.0	62094.0	66824.0	70694.0	76654.0	82698.0	90459.0	102643.0	115440.0	133823.0	154433.0	179451.0	222780.0	252571.0	293008.0	422280.0	1409231.0	10690986.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX2037699	9734.0	10462.0	14417.0	14000.0	13672.0	13948.0	13701.0	13749.0	13844.0	14448.0	15685.0	16436.0	16645.0	17187.0	17999.0	18384.0	20778.0	23716.0	24737.0	26376.0	28966.0	31939.0	34468.0	38214.0	42528.0	47762.0	53962.0	59739.0	52536.0	68971.0	85020.0	100541.0	118135.0	136377.0	157433.0	191821.0	245531.0	290505.0	415006.0	1243593.0	12168722.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX2037713	47523.0	45033.0	36453.0	39406.0	40914.0	38488.0	42027.0	36686.0	32384.0	33605.0	35968.0	34162.0	36852.0	36940.0	42356.0	33785.0	33396.0	42320.0	49204.0	52178.0	51579.0	60205.0	62407.0	61708.0	64068.0	70144.0	75158.0	82799.0	92108.0	102142.0	119132.0	134122.0	152695.0	177417.0	202970.0	248230.0	284021.0	320614.0	434187.0	1291198.0	11735625.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX2037715	50157.0	48551.0	40851.0	43932.0	44981.0	42578.0	46780.0	41617.0	37581.0	38695.0	41450.0	39424.0	42721.0	43325.0	48236.0	38786.0	38570.0	47983.0	55655.0	62195.0	58312.0	67725.0	70668.0	69822.0	70859.0	77977.0	83786.0	92987.0	101555.0	114474.0	132051.0	148243.0	167331.0	191784.0	220276.0	269414.0	304831.0	343451.0	457462.0	1376619.0	11930081.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX2037717	23838.0	23707.0	21961.0	24620.0	27209.0	26632.0	29986.0	28994.0	28296.0	28538.0	31769.0	29405.0	32922.0	33832.0	37308.0	30978.0	30164.0	37856.0	45327.0	52421.0	44026.0	51696.0	55979.0	53868.0	51332.0	55368.0	59330.0	64661.0	68143.0	73688.0	83349.0	93872.0	108757.0	124108.0	144160.0	178337.0	203271.0	238027.0	344152.0	1217386.0	9083043.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
SRX2116174	519.0	595.0	572.0	637.0	693.0	826.0	1027.0	1120.0	1422.0	1809.0	2454.0	3425.0	4344.0	6170.0	8675.0	12347.0	17309.0	23500.0	30493.0	38517.0	46424.0	56271.0	63685.0	77660.0	95005.0	342944.0	2796251.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
SRX2116175	385.0	517.0	527.0	536.0	598.0	757.0	901.0	1064.0	1435.0	1896.0	2561.0	3751.0	5203.0	6920.0	10006.0	14365.0	20272.0	27611.0	35679.0	44697.0	54485.0	65888.0	74296.0	90394.0	114629.0	389164.0	2931138.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
SRX2116176	55.0	76.0	71.0	92.0	110.0	144.0	181.0	229.0	393.0	729.0	1003.0	1421.0	2536.0	3700.0	5944.0	9590.0	14325.0	20762.0	28882.0	38261.0	46826.0	57033.0	62716.0	73988.0	84038.0	338275.0	2675690.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX21659709	47.0	74.0	102.0	88.0	135.0	252.0	524.0	786.0	1488.0	1808.0	3247.0	4544.0	7483.0	10151.0	15215.0	21593.0	33241.0	40638.0	50647.0	63648.0	81001.0	96144.0	120625.0	154282.0	254574.0	3344557.0	5925759.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX21659710	603.0	572.0	554.0	493.0	582.0	628.0	948.0	1113.0	1684.0	1982.0	3215.0	4131.0	6590.0	8732.0	13136.0	18277.0	27180.0	33792.0	42817.0	53496.0	70058.0	83191.0	106480.0	137192.0	226493.0	3600098.0	6754785.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX21659711	1057.0	926.0	955.0	948.0	1040.0	1326.0	2131.0	2905.0	4949.0	5738.0	10283.0	13533.0	22195.0	30103.0	44729.0	62692.0	91321.0	112878.0	135849.0	165794.0	209632.0	241536.0	302037.0	386648.0	649472.0	7903782.0	14682865.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX22720559	38.0	27.0	16.0	34.0	23.0	18.0	17.0	32.0	13.0	13.0	17.0	16.0	19.0	26.0	8.0	25.0	28.0	19.0	24.0	13.0	17.0	9.0	19.0	26.0	40.0	22.0	21.0	36.0	12.0	31.0	26.0	37.0	79.0	116.0	385.0	1828.0	5751.0	36906.0	509178.0	5870372.0	11715553.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX22720560	13.0	13.0	8.0	1.0	11.0	14.0	11.0	5.0	4.0	19.0	37.0	18.0	8.0	7.0	11.0	4.0	16.0	13.0	13.0	20.0	7.0	11.0	23.0	14.0	18.0	3.0	12.0	14.0	12.0	14.0	26.0	27.0	57.0	129.0	792.0	3407.0	4147.0	35324.0	420310.0	5616526.0	12030919.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX22720561	19.0	9.0	17.0	4.0	21.0	14.0	20.0	15.0	2.0	16.0	59.0	19.0	17.0	2.0	8.0	5.0	23.0	16.0	10.0	25.0	4.0	8.0	8.0	8.0	22.0	7.0	9.0	11.0	11.0	11.0	25.0	40.0	50.0	95.0	737.0	4046.0	3363.0	33298.0	398959.0	5615616.0	12041936.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX22720562	16.0	7.0	8.0	4.0	9.0	9.0	16.0	11.0	7.0	15.0	39.0	16.0	7.0	3.0	4.0	7.0	11.0	7.0	9.0	21.0	15.0	10.0	14.0	15.0	10.0	3.0	7.0	11.0	12.0	16.0	16.0	50.0	75.0	104.0	882.0	4488.0	3813.0	33874.0	404158.0	5629648.0	11957564.0
	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX22720563	258.0	176.0	212.0	242.0	149.0	217.0	154.0	325.0	364.0	333.0	347.0	186.0	182.0	256.0	211.0	437.0	405.0	439.0	158.0	426.0	205.0	169.0	554.0	76.0	446.0	475.0	103.0	219.0	345.0	601.0	283.0	390.0	740.0	345.0	553.0	652.0	2162.0	7570.0	51147.0	559202.0	6165962.0	11242557.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX22720564	16.0	11.0	17.0	6.0	17.0	12.0	19.0	16.0	6.0	21.0	44.0	24.0	25.0	3.0	20.0	5.0	15.0	15.0	7.0	28.0	10.0	10.0	29.0	18.0	14.0	4.0	23.0	19.0	17.0	18.0	24.0	58.0	52.0	99.0	820.0	4743.0	3922.0	35768.0	419980.0	5668208.0	12011047.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX22720565	8.0	12.0	14.0	3.0	23.0	15.0	17.0	12.0	5.0	19.0	43.0	16.0	13.0	3.0	9.0	6.0	21.0	16.0	11.0	18.0	5.0	6.0	18.0	22.0	13.0	3.0	11.0	11.0	9.0	18.0	21.0	37.0	52.0	93.0	745.0	3527.0	3461.0	33454.0	395814.0	5604587.0	12009651.0
	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX22720566	300.0	165.0	132.0	176.0	79.0	100.0	113.0	133.0	457.0	431.0	298.0	128.0	89.0	151.0	149.0	632.0	260.0	255.0	115.0	159.0	192.0	129.0	245.0	80.0	395.0	430.0	79.0	192.0	362.0	764.0	169.0	266.0	345.0	524.0	753.0	698.0	2124.0	7297.0	49674.0	567776.0	6117318.0	11359449.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX22720567	24.0	9.0	16.0	7.0	15.0	20.0	14.0	9.0	7.0	17.0	52.0	14.0	15.0	5.0	8.0	3.0	17.0	15.0	9.0	28.0	11.0	11.0	12.0	8.0	21.0	7.0	19.0	16.0	14.0	14.0	29.0	57.0	66.0	117.0	744.0	3676.0	4146.0	36222.0	414383.0	5660787.0	11902742.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX22720568	19.0	18.0	107.0	271.0	76.0	607.0	135.0	127.0	11.0	12.0	15.0	8.0	34.0	38.0	6.0	43.0	13.0	5.0	16.0	25.0	37.0	19.0	15.0	112.0	125.0	84.0	68.0	34.0	38.0	108.0	206.0	130.0	56.0	201.0	698.0	1632.0	2773.0	28918.0	391167.0	6018364.0	11590179.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX22720569	14.0	9.0	20.0	25.0	8.0	52.0	13.0	30.0	2.0	8.0	8.0	3.0	7.0	6.0	4.0	10.0	4.0	7.0	17.0	23.0	32.0	16.0	7.0	21.0	19.0	23.0	29.0	30.0	23.0	18.0	53.0	46.0	53.0	195.0	626.0	1476.0	2489.0	29545.0	387637.0	5971770.0	11694991.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX22720570	19.0	6.0	7.0	6.0	11.0	11.0	11.0	14.0	3.0	12.0	44.0	8.0	15.0	4.0	10.0	5.0	9.0	13.0	10.0	30.0	11.0	12.0	23.0	18.0	11.0	2.0	19.0	13.0	8.0	10.0	17.0	56.0	65.0	121.0	860.0	4271.0	3888.0	33997.0	404829.0	5624919.0	12044386.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX22720571	21.0	8.0	14.0	6.0	18.0	10.0	25.0	11.0	7.0	23.0	47.0	19.0	12.0	8.0	9.0	7.0	28.0	16.0	9.0	19.0	8.0	3.0	15.0	25.0	11.0	4.0	14.0	15.0	15.0	13.0	23.0	44.0	59.0	130.0	800.0	3761.0	3757.0	34176.0	404222.0	5617765.0	12068425.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX22720572	19.0	9.0	11.0	0.0	23.0	14.0	24.0	11.0	5.0	13.0	28.0	30.0	24.0	10.0	22.0	10.0	3.0	10.0	8.0	15.0	11.0	10.0	16.0	22.0	26.0	14.0	18.0	24.0	33.0	47.0	91.0	161.0	299.0	510.0	1290.0	6086.0	6724.0	39894.0	414168.0	5687633.0	11907501.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX22720574	15.0	9.0	23.0	1.0	7.0	16.0	21.0	10.0	6.0	18.0	37.0	18.0	28.0	6.0	13.0	4.0	9.0	21.0	9.0	17.0	1.0	12.0	14.0	23.0	36.0	6.0	18.0	21.0	13.0	17.0	26.0	30.0	69.0	153.0	862.0	3487.0	4384.0	35879.0	423779.0	5623041.0	11989041.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX22720575	12.0	9.0	20.0	8.0	8.0	8.0	21.0	8.0	8.0	18.0	25.0	18.0	31.0	6.0	12.0	12.0	6.0	19.0	10.0	20.0	2.0	15.0	20.0	15.0	22.0	5.0	15.0	13.0	11.0	22.0	29.0	64.0	93.0	129.0	772.0	3211.0	4517.0	36343.0	421677.0	5608559.0	11937540.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX22720576	13.0	11.0	30.0	4.0	14.0	8.0	15.0	8.0	7.0	27.0	39.0	14.0	28.0	3.0	10.0	5.0	18.0	17.0	16.0	27.0	9.0	10.0	18.0	9.0	18.0	4.0	15.0	23.0	12.0	17.0	18.0	60.0	54.0	108.0	769.0	3365.0	4073.0	34607.0	414437.0	5605532.0	11980816.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX22720577	18.0	11.0	7.0	6.0	11.0	9.0	15.0	8.0	4.0	23.0	46.0	14.0	17.0	4.0	13.0	4.0	18.0	14.0	9.0	18.0	6.0	9.0	20.0	11.0	20.0	2.0	11.0	9.0	15.0	23.0	18.0	52.0	75.0	116.0	698.0	3148.0	4216.0	35067.0	418404.0	5609885.0	12011460.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX22720578	14.0	14.0	31.0	39.0	6.0	56.0	20.0	27.0	9.0	5.0	5.0	2.0	10.0	11.0	8.0	12.0	11.0	3.0	8.0	23.0	24.0	10.0	12.0	18.0	20.0	15.0	12.0	3.0	10.0	19.0	38.0	18.0	20.0	216.0	691.0	1370.0	2134.0	29157.0	396192.0	6030205.0	11573835.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX22720579	14.0	7.0	26.0	27.0	10.0	44.0	12.0	31.0	12.0	11.0	3.0	5.0	5.0	10.0	7.0	9.0	3.0	7.0	9.0	27.0	24.0	8.0	11.0	11.0	21.0	15.0	15.0	11.0	11.0	12.0	37.0	17.0	15.0	230.0	641.0	1421.0	2284.0	29481.0	397455.0	6055146.0	11607142.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX3316529	306.0	400.0	445.0	451.0	489.0	595.0	565.0	685.0	702.0	774.0	775.0	768.0	903.0	943.0	1070.0	1155.0	1381.0	1534.0	1731.0	2044.0	2526.0	2964.0	3514.0	4163.0	5266.0	6575.0	9316.0	10420.0	12742.0	15752.0	19303.0	23304.0	30174.0	38386.0	50002.0	67056.0	98834.0	199538.0	1057639.0	11359176.0	21153291.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX3316530	4642.0	6612.0	9655.0	7674.0	7603.0	6036.0	5722.0	4568.0	4406.0	4070.0	4220.0	4370.0	4189.0	4419.0	4722.0	5020.0	5345.0	5965.0	6398.0	6749.0	7435.0	8328.0	11182.0	14164.0	12214.0	13714.0	15899.0	19152.0	23802.0	26924.0	33070.0	37330.0	45433.0	55902.0	68261.0	89412.0	116879.0	211538.0	826116.0	8238528.0	17279438.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX3316531	3792.0	5963.0	8976.0	6976.0	5324.0	4928.0	4793.0	3467.0	3219.0	3292.0	3556.0	3496.0	3609.0	3749.0	3972.0	4171.0	4581.0	5059.0	5356.0	5836.0	6313.0	7039.0	8821.0	10597.0	10297.0	11823.0	13674.0	17067.0	20401.0	23559.0	27856.0	32145.0	39841.0	48999.0	61592.0	80896.0	105802.0	194154.0	809866.0	8318956.0	17441099.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX3316532	3960.0	5100.0	10003.0	6579.0	5585.0	4291.0	5761.0	4355.0	4009.0	3924.0	3635.0	3595.0	3535.0	3728.0	4086.0	4157.0	4500.0	4879.0	5249.0	5591.0	6288.0	6884.0	7879.0	9253.0	10110.0	12087.0	13900.0	17552.0	21465.0	23988.0	29552.0	33713.0	39670.0	49935.0	61450.0	82707.0	108119.0	200562.0	867241.0	9418369.0	20159371.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX3316533	4186.0	6380.0	10018.0	7475.0	6003.0	5466.0	5442.0	3849.0	3459.0	3796.0	3751.0	3929.0	3976.0	4256.0	4552.0	4844.0	5257.0	5793.0	6163.0	6874.0	7660.0	8472.0	9999.0	11994.0	12446.0	14807.0	17009.0	21515.0	26213.0	30079.0	36610.0	41246.0	50345.0	61802.0	77410.0	101199.0	130111.0	234273.0	948671.0	9439334.0	19621710.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX3316534	3208.0	5180.0	8096.0	5979.0	4862.0	4365.0	4249.0	2981.0	2783.0	2798.0	3035.0	3000.0	3042.0	3290.0	3493.0	3742.0	3983.0	4319.0	4712.0	5237.0	5917.0	6508.0	7437.0	9098.0	9402.0	11284.0	13322.0	16591.0	20221.0	23204.0	27860.0	31658.0	39176.0	48419.0	60053.0	79942.0	102731.0	188593.0	797935.0	8111826.0	17026855.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX3316535	7348.0	8025.0	7096.0	8689.0	7110.0	6473.0	5956.0	5868.0	6083.0	5562.0	5852.0	5874.0	5864.0	5882.0	6220.0	7088.0	7350.0	7514.0	9153.0	9783.0	11871.0	13167.0	41415.0	70184.0	23350.0	19148.0	20511.0	24300.0	29970.0	33605.0	38269.0	44281.0	53692.0	63853.0	76994.0	97195.0	121994.0	211469.0	798287.0	8308704.0	17855725.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX3316536	3068.0	4405.0	8532.0	5486.0	4765.0	3335.0	4699.0	3627.0	3198.0	3127.0	2921.0	2736.0	2922.0	3006.0	3367.0	3358.0	3688.0	3965.0	4413.0	4779.0	5247.0	5764.0	7451.0	9948.0	8753.0	10019.0	11731.0	15198.0	18147.0	20758.0	25023.0	29269.0	35308.0	44128.0	54801.0	76351.0	95139.0	175530.0	811795.0	8490286.0	17058346.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX3316537	3861.0	5864.0	9200.0	7067.0	5491.0	4992.0	4879.0	3543.0	3337.0	3326.0	3670.0	3424.0	3660.0	3675.0	3976.0	4186.0	4502.0	4772.0	5153.0	5522.0	6157.0	6883.0	7688.0	9029.0	9523.0	10841.0	12991.0	15520.0	19095.0	21211.0	25480.0	29086.0	35651.0	43924.0	55829.0	74561.0	98329.0	189928.0	842615.0	8588989.0	17418160.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX3316538	227.0	260.0	320.0	312.0	379.0	396.0	419.0	477.0	509.0	572.0	560.0	634.0	826.0	759.0	896.0	1128.0	1209.0	1400.0	1692.0	2057.0	2474.0	2749.0	3426.0	4371.0	5580.0	6792.0	9412.0	10591.0	12949.0	16578.0	20369.0	24788.0	30178.0	37658.0	47568.0	61708.0	85522.0	168862.0	812843.0	8730047.0	16715184.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX3316539	264.0	284.0	372.0	383.0	400.0	438.0	450.0	471.0	609.0	605.0	686.0	632.0	696.0	739.0	784.0	925.0	985.0	1109.0	1318.0	1455.0	1803.0	2135.0	2395.0	2897.0	3666.0	4497.0	6161.0	7130.0	8752.0	11507.0	12927.0	16133.0	20568.0	26719.0	34988.0	47771.0	71353.0	147016.0	771365.0	8226048.0	15231519.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX3316540	3868.0	6016.0	9314.0	7114.0	5542.0	5180.0	5063.0	3547.0	3330.0	3402.0	3496.0	3607.0	3840.0	3840.0	4350.0	4407.0	4838.0	5338.0	5700.0	6149.0	6961.0	7907.0	8745.0	10233.0	11131.0	12644.0	14642.0	18489.0	22879.0	25832.0	31666.0	35196.0	43388.0	53813.0	66777.0	88837.0	115577.0	212356.0	879505.0	8963844.0	18747254.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
