Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
ZMO1_ZMO0011,0.02272184883643674,0.0020084396948796984,0.00175234774506632,0.015097071988829355,0.01474566570866549,0.006147797013630975,0.01739734919141985,0.015416009429420419,0.005141442765197485,0.010123128877798841,0.01792796209303192,0.005804338361073222,-0.006385172620326676,-0.002631126873167372,0.004790871628082891,0.021485642897753305,0.006202279972087079,0.011644149645706935,-0.017267896890110525,0.005505503100796223,0.012226447125304206,-0.002983412126521237,-0.006166605141040841,-0.014073994895387465,0.0046271091004450645,-0.018673063569538056,0.001204025355821198,0.005731840795482226,0.016960847058613775,-0.020952240149436887,-0.0021698403397063665,0.01739551396040127,0.0026168026558719346,0.008692098294566028,0.011806037966220023,-0.011762409628505182,0.005767969992434344,-0.005890583991720803,-0.013157696217992735,0.00978037740091548,0.003518331574911191,0.01119590537516504,-0.0021167195432846486,0.04352033931668612,0.00032989381543829484,0.0009859216400373645,0.015816719767780357,-0.0050634829637991145,0.018183719481568147,-0.003352750752970045,-0.013906302165026854,-0.02894309206855586,-0.0041764997815744425,-0.0016994285200419785,0.008714592952029874,-0.03353648596565528
ZMO1_ZMO0012,-0.0024996046044223146,-0.001560633521854554,-0.006117709615620108,0.01251728198729451,-0.005501712308663878,-0.015458909921499066,-0.009254158752088177,0.020497628947236234,-0.004326643342574155,0.011751543712571668,-0.00811072404718329,-0.017730581905341745,-0.0204658104177277,-0.023795673975195216,0.0019381989056626008,-0.0035200159374671487,-0.0027957875733192828,-0.013897297169993054,-0.0026681690698426037,-0.009237248111672685,0.007558141973021939,0.012306886435387486,0.0036283579071478087,-0.005044676126316311,-0.006360854491670356,0.0029560236827038074,0.005563497432392749,-0.0005792398156212404,0.010652932961090397,-0.026594132731250327,-0.022842999018215415,-0.0030727916272874052,0.004830899720475762,-0.006850121035477406,-0.018155074869177393,0.00758158933279192,-0.007292960099087148,0.007387785170794969,0.0018934758088644484,-0.016031146837748717,0.010379112262798204,-0.0014123079362747923,-0.020488089810580746,-0.000902157495851939,-0.006187839411378149,-0.007929544620681473,-0.006025769746567577,0.010290585969206591,-0.00729875144382551,0.018026859504171287,0.0052716652859805145,-0.025582928968477383,-0.018643254249690572,-0.02109615381094463,-0.024527773750780798,0.01534182771878655
ZMO1_ZMO0013,-0.00469130033154551,-0.0013859272420841712,-0.010612488780256165,0.009374782284377126,-0.015170757333749318,-0.025474529617690325,0.0035490577483126965,0.009723685510003171,-0.005106172672308139,0.0039016686406554077,0.004744699440097887,0.0022290587456563283,-0.013037827794601596,-0.04916688313928966,-0.0044144806488607205,-0.00986370975434472,0.05506902828170667,-0.03126994106718194,-0.02609631659034836,0.010360913686481963,0.03583339412106794,-0.008096316915621345,0.0028024945064571505,-0.008733592178415813,0.000225149975879107,-0.000654987410022581,-0.021457402085463113,-0.004748138281437247,-0.009105640934508228,-0.0021480219338798324,-0.018482276122794235,-0.0230876108002991,0.0011276081401801448,-0.012683217382926297,-0.019769925783590502,0.01931128989089801,-0.03634455574369679,0.009500760421002947,-0.011319785687061159,0.00029788968314135015,-0.005506587161753386,-0.02175806872899373,-0.003692721801661035,-0.0022559086195806217,0.001756747015819431,-0.0036754524459368726,0.004760458877513445,0.008707397684317152,0.0170726301989728,0.06810469729763596,0.0022175940726760768,-0.03451140260725494,-0.040225990535899814,0.0032039158575235226,0.018830083628854802,-0.003095934601025521
ZMO1_ZMO0014,-0.006830674526538595,-0.008673044459395029,-0.010125630387470365,0.00386542674491301,-0.009948406445568594,-0.017447904543148193,0.0015310957371223214,-0.004218550491114455,-0.008125884756057071,0.0019740900749261486,0.006195263554818249,0.0012747399413417847,-0.023878867919607125,-0.039539074219851665,0.0017219319089193583,-0.0241540673358692,0.015637503624173817,-0.029569538918934518,-0.02617404807279108,0.011532605166887158,0.011698907112884268,-0.01974360786172364,-0.004056967527321404,-0.0009494046734205061,0.0042764119086545135,-0.005977929717070326,-0.0010933815157713413,-0.014240571981000151,0.033528985066547314,-0.01014165048389587,-0.011268786329321932,-0.009666459654305456,0.009346264190893834,-0.005424189551673,-0.021528527987852014,-0.0045124027766463536,-0.020455532490308067,0.027921512354182894,-0.0012639705134560386,0.007159884498276253,-0.009267556012594295,-0.013022145471431948,0.016029595900426286,-0.0043416189362919235,-0.015394100051737218,-0.004450051917034427,0.00039139718674435244,-0.017364414967707797,-0.006689619449432673,0.0993376833615236,-0.0023792440382676516,-0.04169738688992689,-0.02851549627648914,-0.01706247062085326,-0.004369998068778778,-0.009550973529331083
ZMO1_ZMO0015,-0.009243150127671537,-0.004670658390362069,-0.004777590715269697,-0.007954689283389955,-0.0015609580082086869,0.002464954622214822,0.01340927462493573,-0.002218828719259099,-0.0012878235070121079,-0.006065639156030991,0.0007995652786527781,0.02231855416147662,0.007344001281142706,-0.01829802664177193,0.010749779288020218,0.02787107474733797,-0.020409742070104694,-0.00879643231433854,-0.007002165599890672,-0.010264033076593914,0.00843392746326826,-0.028818252586027392,-0.015039507943649996,-0.0027331918546606533,0.009751942367374578,-0.007698746866389039,-0.00965235198176248,-0.023143495781672525,0.0063913193435503985,-0.0011949964655187655,0.006488780094061016,-0.012130591671906261,-0.009783736622176605,-0.0050151230000240205,0.0020805064616615824,0.008444120124023895,0.0072367535060285995,0.015497791742225538,0.009588104960385908,-0.004402263721318428,-0.004706239927521357,-0.0225714689923639,0.002191954211026945,-0.0009039848456112707,0.07137836630422574,-0.0011753378527438894,-0.00846544790139995,0.012383477434058286,-0.014402265241560274,-0.008025663852975517,0.002172400098828907,-0.003043521204837211,-0.004109341629416071,-0.0007725016932324829,0.0007374990942268263,-0.017672973083428942
ZMO1_ZMO0016,-0.013052669454012832,0.00017344046675892529,-0.0011455138405222017,-0.0037848387829249805,0.01637656318968536,0.006039634102519886,-0.009420935781357335,-0.006030906303310847,0.0031474625295505555,-0.007631627040471614,-0.0008386301553503243,0.004241752241568579,-0.0018384675016111538,-0.009717029377129762,-0.00962197420632681,0.008369595961247138,-0.020314381657186308,-0.013541812316973184,0.012347848780776731,-0.01967456741789831,-0.002502131739111185,-0.008871870459552799,-0.008794763584223037,-0.007199439008296732,-0.008430355102083014,-0.011697735720928342,0.004213445166727505,0.013152339540993605,0.011683456366064784,-0.007464757872923396,0.0008198411736550621,-0.013457984154050301,-0.006825193769886061,-0.008149047099770946,-0.016022033494829467,0.0026953620948982826,0.002662463221304984,-0.008020933227687335,0.0061496349884298095,-0.007334030977571414,0.00402139704538037,0.006236424373766689,0.005033719449860738,-0.00022306193175304872,0.07007754079674369,-0.0029896878016577116,-0.004063599439496489,-0.01755255004150537,-0.012699811831072145,-0.021320533584869836,0.011922992191881216,-0.006040219168138934,-0.005010069742560944,-3.719090286652048e-05,0.0029586024557547745,-0.011068180919765963
ZMO1_ZMO0017,-0.029366882214663194,-0.00108577760298935,-0.01168915845473586,-0.008912123501925745,-0.0024877028237934415,-0.00290213522069117,-0.02004704125248674,-0.0036334832072967707,-0.000325430245461175,0.0031970089160058696,-0.0023720841586715264,0.04004218789422752,0.013657949384232084,-0.04046596623836546,0.007379456537824669,-0.003535304701312119,-0.020576172186985514,-0.026683660397637417,0.010051700314304095,-0.01725187422639102,0.0006481703233599499,-0.008984967821100049,-0.007173515100255719,0.0016491582180832797,-0.013806619677042439,-0.006385659275677813,-0.006094986347122239,0.0008505486678387706,0.008808728862818459,-0.00025330007326659264,0.0007742243710134256,-0.02926446247220359,-0.004895792345618403,-0.00761513590364394,0.013536345122893173,-0.004429217338840038,0.01316125454346162,0.0028262037422798975,-0.004352825503760184,-0.004384310420309471,-0.006746564434690406,-0.0069922295557077385,0.016027215977296592,0.0029090867271967143,0.0542330058556823,-0.006289388861413104,-0.00850250823225144,-0.003093612602552689,-0.0348008488831332,-0.0007014588297085217,0.019177584492510703,-0.01824830812949674,-0.015305800418493115,-0.01362364197371553,0.010750566983868658,-0.007750621817096223
ZMO1_ZMO0018,0.00850326142220515,-0.0009886364071446665,-0.0011806974949527726,0.003352992254056864,-0.0027191186719994083,-0.009356489396476842,0.0008854994343165817,8.140492842262312e-05,-0.0005737692341338542,-0.0023366417690089676,0.013575885879719618,0.0057153174894901135,-0.004024623163909527,-0.014621047939904546,-0.0071061617456193845,-0.01589888644450729,-0.02835772202586712,0.0067519986034844225,0.013465427254089868,-0.010719725234100228,-0.029139132231133506,0.023085796380929464,0.001228047053652824,-0.0036472164119184538,0.013671520927960057,-0.0078030961899742835,-0.002243774378021531,0.020079901556305464,-0.0015255229385111749,-0.010388037857672828,0.031364888118451686,0.007522698781980437,0.005021108064222401,-0.005302262969827579,0.0042788787799347364,0.005070309646489058,-0.019378530842984885,0.004921483319240166,-0.0046152598767195884,-0.007999871851206122,-0.015206676625342917,-0.02490513400808104,0.013405005380595419,0.0028866962351775795,-0.015672583363569973,-0.0014596303782170212,4.233794686043916e-06,-0.015478903001043364,-0.008960967887924358,-0.004253658705522641,0.009237910983465571,0.013931380777753506,-0.0013181224172233112,0.004839117650493136,0.020207357421301527,-0.024603502464016908
ZMO1_ZMO0019,0.012442688436966696,0.001202156237997159,-0.0069361817444614764,-0.007300949690959453,0.0011499743626429057,-0.003752842673145511,0.007753209654502999,-0.0019757808771999922,-0.010097652745607222,-0.0012865429752411213,0.01045994294250315,-0.010768093234187582,-0.0034200703826855823,-0.008158637517552383,0.009245289195870757,-0.0018285721745900003,-0.003399345865059469,0.007034910345962244,-0.0033594810018143908,0.007698943142655176,-0.025222613209092356,0.042869939587344176,0.0016863479629075791,0.00010223820281400792,0.011951830015421504,-0.01399927834660955,0.004576197701940127,0.005821632014192872,0.017539462376963157,-0.012544182009128196,0.016826397227178772,0.014623983926811888,-0.005928910969947404,-0.0006586114526162115,-0.011132965187762313,0.0019986896695438315,-0.035741945614584096,-0.0007737033032360732,0.005301937896566989,-0.00018822918867505249,-0.0061993344339352175,-0.016806918176796682,0.00385222910818463,0.003052346292737968,-0.014818314857780825,-0.0007237602132636457,0.0005221439549482519,-0.0020231303539550685,-0.024248976153266457,0.008767038674610898,-0.00010412940148724957,-0.023993155834039437,-0.011299802693222016,0.02757496878119311,0.011343132682874154,-0.018324023764774676
ZMO1_ZMO0020,0.020742833651474488,-0.09952238025591192,-0.013249706465759731,-0.021515796692432608,0.006402206581645139,0.018012026812835057,-0.006351431815540072,0.029658586601946882,0.024571217050402057,0.0017481449191258114,-0.000893974536564293,-0.004017811816439458,0.04626316497966946,-0.0030651718890780067,-0.005524521990676627,0.006893094194200991,-0.009944538428678675,-0.003552167483089374,-0.011784048380203953,0.005532617325072807,-0.013640574457503175,0.007623946594722132,-0.008825990889184992,0.010893152150173826,-0.015157047663023188,-0.008479238422848883,0.01040832414082761,0.020388860314327188,-0.008323017138921002,-0.06538501863671406,-0.007914320010291546,-0.008812525489538299,0.016423030188980205,-0.027710568001428338,0.005922271129690333,-0.02441943274719713,-0.05441310301925515,0.017888388336713034,0.0029270945748774177,-0.07491371123686034,0.010417522485375114,0.0035393499788680463,0.02280376937765157,-0.000614196813986242,-0.012831528236252138,0.003128797902451909,0.03898461913043251,0.03457465409098628,0.0007015760332382656,-0.015292727243071597,-0.02300622909027731,0.01941652118606935,0.021406896265884157,0.018129922313437033,-0.04173071937621754,0.013071903467559688
ZMO1_ZMO0021,0.021671348889570063,-0.12387751433398045,-0.009324404328040731,0.007827455721800013,-0.013937910270027283,0.009050077869280958,0.008182135908026994,0.0051087020761789986,0.009676597167400379,-0.015056427776753234,0.004695268878753165,-0.00227662813475379,0.03986751276758447,-0.027091612523269155,0.004402601081464324,0.005321926766163682,0.04098858209804353,-0.011051449377722228,-0.004476705397283776,0.0042773998877770605,-0.0005155146431352891,0.0015989492459538327,-0.014035761310080882,0.0052310662762196656,-0.004877206988269526,-0.008922093888046064,0.05340161708618861,0.04447863234482072,-0.026605611063336403,-0.02982941966768415,-0.00974405322062433,-0.007479368456118174,0.02508982189008951,-0.0175882838622663,-0.0056653810467152035,-0.004588905739259236,-0.020667081189941323,0.010361497090791991,0.0016138854041542958,-0.07398937613977549,0.002580975598919503,-0.01306500753065217,-0.007718280654557912,-0.0054395190192641505,-0.0012471274550079207,0.008971514265317693,0.013229934318022064,0.02211276611934206,-0.0083188402655181,0.001304541044487682,-0.006850323904425418,0.018934118678272896,-0.001391547455895466,0.003369245950807568,-0.01022237255061735,0.012034574191217009
ZMO1_ZMO0022,0.013684487484270582,-0.14043362409600071,-0.014441328955708686,0.0037277979895809343,-0.011087279887891573,0.025002441052306233,0.026866286390011446,0.01015758594521412,0.00826613362624272,-0.015156454472580013,0.005942466571755866,0.01829658219969471,0.03731575897616715,-0.02150536551130782,0.012405204311094757,-0.008444360278979362,-0.00965463768787778,0.002067044043391283,-0.021190796289154216,-0.00801856869894844,-0.0011270421278185702,-0.01033728855212053,-0.0069987367251784826,0.0004427089048234578,-0.013529258921995729,0.004322777477611131,0.01866834243837612,0.039596774089103275,-0.009377021463362814,-0.026926140457883347,-0.0037052997876242852,-0.0013532330013351578,0.03255084764352784,-0.01499268842896807,0.013320055366599961,-0.002800609507054755,-0.016172698313547448,0.005625332397255618,0.0029621223768519153,-0.08822987778085495,0.011373046745055437,-0.011748387968718375,0.00446427772558074,-0.004070661919029143,-0.003266835984647414,0.010095684965998317,0.0011930237132408098,0.0005430280509252186,-0.0057556041873167135,-0.018103515558901828,-0.02926961938736759,0.05188189711485523,0.004261067173787481,-0.003901498797818418,-0.026648473781891863,0.002099134115760051
ZMO1_ZMO0023,-0.013787075790243897,-0.0027539242711575006,0.003090924337463091,-0.001031195958483283,0.014737369187277931,-0.002390128352310957,-0.00020558655164248032,-0.01680460719659701,-0.002726619417859036,0.0026014857268448596,0.018757998706259462,-0.028753719962871172,-0.007865687431192897,0.020210966527823428,-0.001509855176370612,-0.008719805552635282,0.007765026279175253,0.022577751029465694,0.01106779173985052,0.018236008337019004,0.008900278071679497,-0.001931104335954511,0.003912832145926956,-0.011924329256705002,-0.016039902400967154,0.00014284147506124563,-0.012641269168333217,0.011828256525772607,0.03365343998932551,-0.04789576729978381,-0.02049799511860072,-0.010311054150554213,-0.000571258412367381,0.0015484326645758108,-0.001739090066149414,0.006346891309313326,0.01556123805109481,-0.03916501051979223,0.014406794288310867,0.009479262270967957,0.0007374340240838781,0.028432905378807886,-0.005091051226869795,-0.01568537136819849,-0.009942171631524534,-0.004958807468686879,-0.010461289450129481,-0.022116823432109342,-0.004816339407845129,0.004730993107486915,-0.012240491553397403,-0.009730337899108748,-0.014150078806932,-0.021529372523289188,-0.007443787125339967,0.03136360243111951
ZMO1_ZMO0025,0.010388922758035178,-0.0030466937865776807,0.0009894953059938077,0.022925024459498605,0.013746429075011592,0.007005184472999318,0.007579043044813985,0.00027787291416834034,0.011919587605628027,-0.003962598892375449,0.02740613166298006,0.02908454677091524,0.018318880084463807,0.008584386238927095,-0.00974488564756973,0.0410583346629935,-0.014724594014353935,0.006272039728605942,-0.02168904750912552,-0.0313252885383006,-0.007910818225055773,-0.013688449956279106,-0.012684927613232502,0.003911880277264764,0.007198013883233122,0.02032463895787818,-0.024583464217120515,-0.015763936967350546,-0.02248235750760989,-0.010808017173600326,-0.010418184198172932,-0.002205639598858805,0.003775688442852802,-0.004308463712795518,0.03223759458117609,-0.02044807692741745,0.02086742682555789,0.003443867415810302,0.0003888590750696734,0.009044203913348054,0.008202956171313218,0.007206402505985273,0.007044125803356511,-0.0029685992641440583,-0.0025669764997762216,-0.0018461366743744326,0.0029766820913624758,0.01657019979558203,-0.004890269855281806,-0.0025788002722249587,-0.003801486406284008,0.005364897462795819,0.004348478394191849,0.0020083658278757795,-0.0437356822920742,0.031653080097174706
