Geneid,SRX6700162,SRX6700163,SRX6700164,SRX6700165,SRX6700166,SRX6700168,SRX6700169,SRX6700170,SRX6700171,SRX6700172,SRX6700173,SRX6700174,SRX6700175,SRX6700176,SRX6700177,SRX6700178,SRX6700179,SRX6700180,SRX6700181,SRX6700182,SRX6700183,SRX6700184,SRX6700185
ZMO2_RS06110,8.308548521120349,8.270514059125919,8.355566440763793,9.152279297086574,9.450852871161176,8.741647705345887,8.604774242932864,8.531439312656733,8.173502523655447,8.194782278115238,7.850512776592203,7.720275546737058,7.5889699637596895,8.155586533028568,8.785171883282716,8.380552384663705,8.72608269483845,7.894131499781978,7.869905136271606,7.962351656542461,7.7222598582718405,7.639778831774919,7.4651425700613565
ZMO2_RS06115,8.42469612965568,8.483082236489134,8.585200121756955,9.359312534553084,9.890842275181384,8.310144717410065,9.295633934930422,8.467711081788389,8.795807937087789,8.707798388852892,8.360279852657339,7.9115786182616255,8.022222651275664,7.4629531144715475,9.265864272102107,9.082975535092443,9.844689717710944,9.796703035144843,8.829999211983502,9.949792896071372,8.76991377214133,8.45619198771073,8.973078480416294
ZMO2_RS06120,4.4488113502863555,4.410128988800384,4.422250966142331,5.356246836058298,4.7965584722014505,5.177998790417092,5.290142905277816,5.327097126425663,6.301612476324976,6.387948209416738,6.562081958066156,4.364175162356621,4.416565789993657,4.588214241905541,4.707153267229599,4.701457397199495,4.39243523380203,5.088225811200423,5.04836161408741,4.94876339590577,5.880513087883061,6.133557955644179,6.040118482183015
ZMO2_RS06125,4.506360047461128,3.5179872660831526,4.4620856071034165,5.060283387321523,5.359673036488561,5.811949542135259,5.614740035498125,6.027676277346688,7.407359942983075,7.628488601909772,7.561940062022616,3.862097674380794,4.329914043052563,4.4804590263303234,4.831769454415441,4.875674795084973,4.750121787541143,5.053103203767233,5.186908300822902,4.732735706734822,6.925128377955141,6.98355224804627,6.901479649654401
ZMO2_RS06130,6.0771515264505815,6.237472515381581,6.1655959113620975,7.188178855703075,6.820739696687496,7.761508752479393,7.664820835865618,7.643887122812412,7.697540322282494,7.763755647341413,7.713379563072408,6.127939705680179,5.9816638629974275,5.989254072061048,6.461675647630487,6.494988951360644,6.425801486035289,7.103836159875977,7.204388204739471,7.2043432003355035,7.714553856561771,7.859179847222936,7.618362159499116
ZMO2_RS06135,5.325365370834841,5.574605813191239,5.347468658591305,6.189142197304481,6.000454043100682,7.774353737485776,7.622547526414462,7.55028821283262,7.861839611767978,7.876077185196901,7.98820304518131,5.351658727500837,5.129965965318111,5.278009667442376,5.725116315455323,5.388184352615919,5.477710593821929,6.901944071577654,7.076637697898367,6.937182962212891,6.53728654941725,6.262134034020384,6.289822888559759
ZMO2_RS06140,6.569770487553776,5.758733454723707,6.5937202601716365,6.52124532587591,6.940058312809766,6.596295365922018,6.699949052287495,6.784873910788337,7.050720284343673,6.887054841655351,7.025382877327194,6.232785252954193,6.517360733661047,6.158263941256295,6.7559948457819905,6.909237556500183,6.856242016067924,6.5866701803103345,6.454143184249788,6.433826344158762,6.912137452232505,6.9795518614105525,7.067854791892112
ZMO2_RS06150,10.287208417136066,9.602130592820211,10.231855397933346,10.206252129770307,10.400632542750717,9.390186719388302,8.935524742004397,9.091467701496423,9.109872157189207,8.540439791111597,8.651244972654341,10.237445739395712,10.316294275769854,10.510001098820752,10.438516293103856,10.170512620324526,10.278247500089499,8.766052730658727,8.503825480751532,8.377147964993672,8.82382211246407,8.418719119527513,8.463689050940873
ZMO2_RS06155,7.811427849522633,7.156064194457483,7.714792932501234,6.1160191234749615,6.267200652187341,6.568588789853197,5.871564444675393,6.3809379111858195,6.966774550707247,6.293167988326305,6.9611842564179875,7.776369831277817,7.890779947469475,7.995351313409066,6.895185956037855,7.026807746953378,7.00301650589223,5.67343107555123,5.8274281869345215,5.698504031420169,6.20889376358726,6.178108649627555,6.1125067515237195
ZMO2_RS06160,7.951889719117842,8.077614695608151,7.897111531231563,8.418587865122603,7.845972059830094,7.218535663426874,6.735138931522826,7.060904806262507,7.502952408782014,7.498825417388051,7.50921852160662,8.217188141202785,8.014175025042974,8.28142902810222,7.939028720244977,7.886260286264868,7.677803234411886,6.174857387335273,6.224496940746609,6.094361263842387,6.637865717433518,6.464539969492445,6.661789011104741
ZMO2_RS06165,9.089971175877132,8.726913205789884,9.102819507576298,8.782304045794966,8.930392763219848,8.406579751534533,7.978284227932473,8.327611366928698,8.120168573994501,7.5722238333350695,7.764915675265645,8.925375415523503,8.994003516159706,9.06786098379586,9.005017761527823,9.064843061435433,8.927731502234593,7.661487677262848,7.605634728833382,7.646094428630651,7.3178010987789195,7.10499040981638,7.123938809229106
ZMO2_RS06170,8.911263072307431,8.665728333231348,8.823618227445685,8.78314410212601,8.842574984222695,8.024940848497607,7.616570588901575,8.052487873444614,7.9180883011752625,7.527802631517844,7.568913047255205,8.80199306229284,8.919974781578173,8.702251026096143,8.79191340324456,8.846157993678938,8.758302217231321,7.1769540205943505,7.076449735107974,7.1264138488915965,6.953927890237331,6.658485298479998,6.933590252452407
ZMO2_RS06175,6.379453137675181,5.985451575770857,6.357619956902737,7.060905871836296,7.4021009720491415,7.152601095263814,6.77004664177097,7.022979532841463,7.618431370506517,7.698736980766452,7.682821509099851,6.3381511195837446,6.469722768694984,6.629710757892929,7.32435036376563,7.221081661556449,7.399222621746884,6.6056891751407205,6.6726434324239365,6.55227141833628,7.779252017782276,7.9542299908770255,7.9060306571552506
ZMO2_RS06180,7.060162736590126,6.8327534990925525,7.057622356654159,7.728597734377049,7.5074787191070875,7.258505768211466,6.708156151203897,7.160976970844145,7.471799466136284,7.094762259322912,7.503166166826982,7.145854220738259,7.126882242281973,7.292396775603941,7.453707189045384,7.492408352161648,7.444271133057181,6.3955722554668455,6.500230174951394,6.381609180414394,7.175321650640031,7.168016875786707,7.1363934639535
ZMO2_RS06185,10.32004132529686,11.067514560647908,10.2670410582491,13.007409382100864,11.632713999875973,13.063222127096878,13.447900217468058,13.221684581166363,12.603957765290334,12.828098304723571,12.290095998731173,10.715067924002678,10.228924730186858,10.41269831919392,11.591579689712775,11.307013934432186,11.302607263028174,13.261397725279366,13.163889871319153,13.202424835425855,12.166532693983726,11.610480283871244,12.023213888424461
ZMO2_RS06190,8.47283412126304,7.181708921863614,8.474844142507672,7.7794423885191835,9.241097571496848,8.406371411645775,8.325222517374561,8.350690059404496,7.671356683596712,7.688052374345675,7.682135107656583,8.107484216331889,8.280909648646764,8.753505163445377,9.118782268689708,8.98398009946882,9.255620154003738,8.421741203584489,8.222861311061154,8.357951689359819,7.651250576985569,7.4173841613898785,7.397428583947683
ZMO2_RS06195,11.513188729165682,12.247955212807971,11.317239371252123,11.864023266504129,10.593165698154655,9.761341357177956,8.936462020650374,9.522942073857905,10.087301382174761,8.983376281485576,9.194460110777635,11.896933844932672,11.679725049632951,11.315435841213887,10.950881224291617,11.196909867556109,10.923266906604905,8.998840242858927,8.807369770787716,8.990217662454135,9.14775052231263,8.820205794317198,9.079537539113446
ZMO2_RS06200,7.751840794185366,7.392259523297935,7.707012460791039,6.3170417226723545,6.194713588612092,5.939512515857695,5.793605449552624,5.87000518655454,7.1073261933874,6.893108590784521,7.372986334983596,7.595292394585571,7.936328997511758,7.713972965037148,6.268439364145077,6.582270221950283,6.353791626888642,5.459990693730848,5.377716005856643,5.351072555400864,6.4517867321567195,6.309898866126754,6.433946660632627
ZMO2_RS06205,6.361607932333072,5.626493912662,6.435218723410343,6.220792418523654,6.8952296187341195,6.754556724118767,6.599179525008063,6.846195363247841,8.347149154750554,8.215907569673355,8.72025531109255,6.311297978324184,6.614077111019166,6.608837146297897,6.5223900842098645,6.747837483941455,6.676694236492068,6.305140708624167,6.2284274725934425,6.118066916290873,7.221392417809978,7.308125784273817,7.37096322969712
ZMO2_RS06215,11.48427248926572,10.324572342969132,11.6039755401807,8.737588978479918,9.886813790789022,9.273800523807212,9.209946863537494,9.156858298357067,7.954153837704628,7.526299949197298,7.933656111262414,10.898773105945896,11.556588303329077,11.223054410449915,10.015418422966642,10.20651280440501,9.978113945399958,8.839513936242186,9.008247282272492,9.0716659835494,7.60009728260922,7.531572546793413,7.274068498449726
ZMO2_RS06220,13.842494959076571,13.677643419061267,13.792704264867302,13.224633648147298,13.372434451725823,12.646816914694835,12.154794678675957,12.489597712987642,12.740461634044118,11.74399025324214,12.033983123497041,13.655914287881895,13.706289426134472,13.561596047158366,13.610513568855787,13.705441111428966,13.691104619726419,12.417751855853298,12.078701928886368,12.369962917743372,12.400269883347972,12.023696423745553,12.238015864061714
ZMO2_RS06225,13.594708021840955,13.542572406703107,13.536024433107512,13.202892228580803,12.92762241654886,12.046830276128793,11.47090515641725,11.67733038412499,10.999924384736733,10.633540946825084,10.537597837363265,13.683807275245544,13.422918227077982,13.829527909016933,13.619403181726094,13.429810638865355,13.364408966293555,11.248870297520902,11.049284934634816,11.162361084796299,9.99909740941119,9.467665144363158,9.362123675895482
ZMO2_RS06240,5.649902602631092,4.183975473447588,5.638250886423682,5.080717139673102,5.7634706285235735,5.705233092487313,5.263497442396647,5.594789386014582,6.2989425924943,6.229973789044994,6.414033514816177,5.447552898925625,5.909707540345652,6.108097846035998,5.762960535805669,6.037511760846219,5.897619594949394,5.132146777031883,5.322367575489638,5.11643084706901,5.985223148533212,6.046839854287472,5.978328703297084
ZMO2_RS06245,6.80160769757608,5.483558749634831,6.827243501808807,6.314294125660341,7.381414366703266,6.359101634052975,6.244317871816997,6.303562042644798,8.034420017713977,8.070611941798253,8.398191703310838,6.400591329853882,6.7352895907411865,7.045846499122689,6.874709043096981,6.900225870738629,6.8177454860092945,5.925040468676766,5.8252810360899945,5.617933417261045,7.953840525614168,8.099869840743796,7.775657480241177
ZMO2_RS06250,11.790936486991809,11.663401774832144,11.848452399400463,9.927807273023111,10.107254525520096,10.114209233782272,9.779417497942298,10.021111867952445,12.021817057618692,11.50151742145555,12.157317357172312,11.866360081183869,11.995177905087921,12.019147535360203,10.165777738451327,10.609418076380562,10.157168535881404,9.290787273028686,9.318246772092996,9.054497549573846,9.809316176384534,9.797617908894795,9.727738288370396
ZMO2_RS10050,2.604854261313527,2.703924887534411,2.643947108126122,1.8601291717744972,2.590645086982985,2.8150145553492862,2.5717923776589267,2.4213514106803653,4.358378089349846,4.0580973845548,4.666268446674046,3.514666376110115,3.2697371426100323,3.273172465511305,2.3226185209279415,2.372688246360678,2.0083438810278094,1.6320375077843488,1.972149366185912,1.910517724538068,2.430980920985233,2.4308448597150214,1.7057319116202638
ZMO2_RS06255,7.34686945450198,7.320127955117636,7.2574683367429484,8.163669086582829,7.553890324669572,7.5322616170890875,7.131343005836915,7.408474820452817,7.274323392474206,7.2025418814114675,7.166152961293029,7.460226062859645,7.358869070193461,7.46675800798979,7.727861310594519,7.722313607872995,7.599092686723385,7.059167684007403,7.034306654811805,6.946951819163836,6.593793197176096,6.624697049994054,6.687511235014143
ZMO2_RS06260,7.010836984287569,7.391547501548478,6.948077232705382,8.51587990967523,7.465520704177511,7.758495903261398,7.658379483649847,7.618146135570865,8.135895261689951,8.377145149587326,8.105150752498899,7.290028214994148,7.051861545172083,7.1320529744255445,7.630086503792394,7.5608923060402615,7.3209501505927586,7.704791501401007,7.691318123260034,7.592453854913726,8.109797786101161,8.202148651300023,8.039809125541852
ZMO2_RS06270,8.627434663969606,6.883199112967535,8.656649313326628,7.5205499853207165,9.299811638683767,8.122220606188,7.501052238741887,7.766794104487831,8.469918933711893,7.884898502507317,8.305047026964774,8.557922808924273,8.64467278286363,9.11102863600603,9.758757292833126,9.252451557665403,9.943675133800891,8.30178287424468,7.949118055333459,8.338539878931119,9.196563931925287,8.679043093829193,8.706489870564404
ZMO2_RS06275,11.861892816721307,10.451054671563934,12.184648177302828,12.784446652785999,14.227239411573262,13.089899057108035,13.256726270009544,12.860754854891244,11.798282042344539,12.037125804132064,11.533846531524016,11.770693687428233,11.614550283320503,12.332785304270592,14.145529141523113,13.72107973021579,14.141548832681954,13.903576581605074,13.27446059115723,13.730969396873286,12.680166090184304,12.030971565087023,12.417218530708244
ZMO2_RS06280,8.696956727334946,6.9336496806444705,8.749220424651577,7.654166272964517,8.231871019873434,7.50849786935992,6.082883284013958,7.159611781148724,7.389814678982385,6.369071039235386,6.803836537116082,8.070600002320209,8.639804918385567,8.726358042832683,8.42111467304748,8.776712435429486,8.578065539333215,6.312799154192563,6.554932279630693,6.255058208189389,6.95988679641286,7.0138086272810805,6.637657214196397
ZMO2_RS06285,8.322105318601672,7.918025935061329,8.443820137734683,9.099067211172398,8.540920615164236,6.841079191289595,6.105122609227547,6.646332929731785,5.3413565291761955,5.256587298273598,4.727188821169305,8.014603513660091,8.266130978759305,7.97901987802089,8.287684512451362,8.517423323012963,8.512776792524068,6.127222176421519,6.000296350923771,6.2053038027997705,5.471665402079653,5.096303102313271,5.483574369074384
ZMO2_RS06295,3.062928296046635,3.0694456443889013,3.2381416745084484,4.308887137527082,3.5860344228961316,3.3052299957908478,2.9386576920356102,3.345409937488399,3.452645218489641,4.109234442683977,3.5249289805832644,3.3886767210762243,3.446244699395103,3.325860227422017,3.642741301342723,3.4798283523745144,3.504837514781407,2.8048300429867066,2.8045323138646934,2.654157507050862,4.424229991533287,4.154706802569136,4.470431867298559
ZMO2_RS06300,2.6714961301893485,3.466521280283958,2.770387236955495,4.936556264701632,3.443330519375353,3.2479908432423445,2.9933913072812723,3.143869285582365,3.576033532229351,3.714728248912577,3.3830728849283775,3.140481697216009,3.0549296865873132,3.021649825839265,3.6031204416377833,3.6143100418252323,3.375122761367067,2.7639685125613145,2.6915663779502235,2.552799038352413,3.5306024136185346,3.6497722949881393,3.5724075288221226
ZMO2_RS06305,7.617225248715147,6.1589208673811475,7.9751549434274835,8.388623653770564,9.249874231367352,7.398021424787804,6.606243417935709,7.266789863310244,7.186878169477636,7.090995310994917,6.7344901138318525,7.355271751432531,7.608842429569375,8.029868039809976,9.603874120040192,9.603842382111155,9.69566529310741,6.380404666677471,6.48448716291392,6.2907360550028155,7.798221302733859,8.021212025583914,7.921978551470996
ZMO2_RS06310,2.416303315060352,2.939571783129487,2.60753055432651,4.045257140118889,3.241113553535898,2.875492460674458,2.668825401797891,2.9748179498945917,4.652324895231065,4.759222595871204,4.754499151823389,2.4020973920635487,2.623788931021066,2.24368814681966,2.9131651372023217,3.0001999985499963,2.756224221081928,2.411560008932941,2.35368259772733,2.2896628087875888,4.491034806250982,4.763458630411577,4.666390380914066
ZMO2_RS06315,3.821802594759083,4.096125517588208,3.869803346808201,5.571622430874167,4.776170549606245,4.294053440011382,4.07295572498952,4.271658776133942,5.7487765629086045,5.7048669243245556,5.8035107489731015,4.002763998634481,3.7584062703587886,3.8960073526895527,4.6275807664608575,4.568296684337933,4.40753590687911,3.7313731171149764,3.609429558935166,3.438536894375047,5.497032373500332,5.516402226259581,5.665318967183016
ZMO2_RS06320,7.525899465039489,6.81241136594569,7.480057362014651,6.632147002006033,6.9299624338687185,6.154248220414949,5.439925734082613,5.97105183989012,5.779732376525174,5.32136413200613,5.451548623425524,7.486573578012319,7.552105135239034,7.689263814847422,7.01062200150401,7.239032500947169,7.128421737219918,5.5048073524778065,5.4651962740787,5.6093503425643,5.350935833088191,5.2844883519521515,5.503527865984659
ZMO2_RS06325,8.417259660072004,6.653421917465753,8.437896706570815,7.916465880852834,9.28943108441779,10.052780026883307,9.89895526478066,9.941837002272072,9.185699513382398,9.081601449307124,9.32537858022819,7.910324385877282,8.282758337396466,8.39538950116113,9.04485744832964,9.089839843626851,9.191855565698159,10.09688413554693,10.236858693693458,10.292734405130965,9.575660925345353,9.669933048071778,10.013071458771492
ZMO2_RS06330,6.916942429083182,5.297722565875091,6.859802731500139,6.855060870413446,7.823666357710368,8.867077794028745,8.925214368116443,8.8988404175416,8.699864766777518,8.579683143277165,8.647993852311666,6.465906799820287,6.828377877626551,6.861350342448165,7.617765444941152,7.691681745762741,7.674591689846367,9.051080860721294,9.137206932775197,9.1843055450681,9.074112869611993,9.020607362535541,9.553606971997263
ZMO2_RS06335,6.9046472037204785,5.1571608825351385,6.910976478909935,6.627114734070332,8.138203262536459,8.53610960906784,8.40257012652752,8.496689915448018,9.116978521984443,9.496750244944641,9.273447724956274,6.4509455233674196,7.017543423676517,7.166990320517044,7.785880864773862,7.8661490086900905,7.827873588561226,8.555618807607349,8.661814265943237,8.599549486578445,10.522854016673383,10.811238073344173,10.504069172788679
ZMO2_RS06340,5.90206459912002,6.199691446158795,5.754131936332062,6.797075414532331,5.728003715026439,5.487478602481637,4.826339180023162,5.295644770957633,5.71818356253881,5.189370666856239,5.099908325297315,6.431378340239926,6.171091722000923,5.852244970295087,6.569319448179124,6.539503994749079,6.489445842747794,4.986628694988843,5.034517949765436,4.954621187663821,5.395308317689332,5.273105783648573,5.310644859525729
ZMO2_RS06345,8.17638662348569,7.573110860959522,7.5887172837507855,8.376762852476304,7.885424691169953,6.436791732234178,5.754618008682679,6.232926634488268,6.368769049574798,6.065973506485649,6.005038357818119,7.9034886976913405,7.869904076696039,7.881199499799837,7.984789378849338,8.058936126460422,7.922094740474604,5.490060231602418,5.524133296038802,5.563549308020838,6.029076160784972,5.8841503426396065,6.051530907284795
ZMO2_RS06350,6.225645236988506,6.663867148675802,6.292622118757016,7.374780144254492,6.5951799717724535,6.474012012839181,6.219408637621466,6.388727230925789,7.300759932540989,7.66660050524372,7.263418448825503,6.466708761032314,6.282768932339073,6.0790153357144705,6.48482871003178,6.684327190838997,6.428161858593864,6.04086289118885,6.04522069103149,5.81567141919913,7.861915179204347,7.813097968638174,8.039559180086044
ZMO2_RS06355,7.8403289616461915,8.291094733852875,7.95036177598088,8.30047390519153,7.5346159333148215,7.099027286676165,6.433450448673341,6.942588202430223,7.091800694002468,6.9810802246563455,6.883949251141089,8.31266280437647,7.962571560992021,8.132878010332034,8.036075404818787,8.039999788717298,7.817482622077906,6.180034751082614,6.252550553992942,6.086350298534484,6.708785512618182,6.582002391881715,6.703321045836829
ZMO2_RS06360,8.031905360027455,8.317271480449687,8.195341642078683,8.284309096750798,7.742622568756232,7.232215192840782,6.635512946769168,7.142541260569682,7.125434583221843,6.741311428291843,6.861241834257139,8.381831275862684,8.084250100002881,8.230960364063955,8.190766928708332,8.263486928140031,8.103393124210385,6.340885904821817,6.429146375777659,6.223400424413924,6.901634244580781,6.896827753880426,6.762688789477366
ZMO2_RS06365,7.006825021380721,7.6680431941424985,6.961182717394928,7.166979934046373,6.495839086978981,5.919377576752717,5.665766571104013,5.827446181307289,6.1719161757861665,6.855783918546375,6.238946908534246,7.606350357526092,7.215527918137527,7.4971368031238645,6.645556633844075,6.584100675253694,6.353796465515036,5.479154202948929,5.485210649756176,5.27930402908085,7.884627382505395,7.619201144868106,8.036873575273624
ZMO2_RS06370,6.313628732194781,6.8604695980361985,6.218578788961062,6.330442992889164,5.665961123695036,4.841711124468517,4.3888155990874385,4.693340511664685,5.0049459554764315,5.142183388396345,5.0181171441147425,6.751544475230255,6.5091385024105355,6.6802073339803485,5.856107398987096,5.735297135265392,5.590097991754298,4.332918682370992,4.349351859536185,4.18155107051633,5.983235027444708,5.74917202645363,5.881289662455016
ZMO2_RS06375,6.473033521352347,7.038085473371744,6.496185248413149,8.118040171036494,7.753466025610058,7.517482017710107,7.27904258136191,7.4419049030130155,8.045841583300497,8.509104353112816,8.35587524346277,6.811970682231636,6.92671701220441,6.780304391605028,7.242145744054129,7.421803442558097,6.783620100333107,7.068414510915495,7.186277529921551,6.833813366937993,6.329433390467406,6.290070388483698,6.352355836891654
ZMO2_RS06380,9.67411817009315,9.642079980246118,9.708696284181014,11.431007031732554,10.785348435585131,10.919949098005489,10.61600043024826,10.816607141381615,10.19011307189951,10.574071572539887,10.021263687782389,9.821439896461783,9.781126231600057,9.894390189823442,10.608603296596712,10.7655441039217,10.435745439529072,10.57700018667213,10.757686178315334,10.483104383765387,9.620187727511261,9.72858568005164,9.566078521143071
ZMO2_RS06385,6.778747424779723,5.195376819989401,6.848541700855651,5.723401019577877,7.44723105178749,7.413059166629107,7.278120767670162,7.482609848512106,7.464577544713452,7.783214378917435,7.523842813239152,6.313697935042734,6.90433945103368,7.024886966858023,6.866875730592783,7.092063587725522,6.985919829079029,6.70502442861892,6.972616511172732,6.7189353920703025,7.956298165756109,8.221803216541687,7.73390643615782
ZMO2_RS06390,8.430652677507592,8.482023429028256,8.374810289804314,7.7913044724608325,7.351030110192399,6.952819805178162,6.407244602849818,6.63952742314488,6.550066878925512,6.719668628055373,6.3035017839892875,7.930106775509363,7.854242288214777,8.114250794047228,7.243325577671341,7.23807469347861,7.07579786348117,6.173031248770936,6.157695702510573,6.00130392627,7.062507405110494,6.982960176078435,6.895900163680678
ZMO2_RS06395,7.384343738204482,6.833582706238327,7.3588100143797615,5.533454493975447,5.960432527446009,5.984069555407129,5.676450518488513,5.868822677218078,6.096581207738323,6.158690939088502,6.16342721778478,6.958874449378525,7.194226617156569,7.360971015101331,6.081658099587493,6.2377375016518775,6.064338907482282,5.2595359484762785,5.2887025053771,5.3114593382212805,6.6767835551637695,6.622828091648694,6.629173050949467
ZMO2_RS06400,7.473115738072663,6.727902781312507,7.470407505680539,7.086855764692059,8.105380034071446,7.633912445348358,7.906677741365166,7.708724509701186,7.307691882973219,7.710794279796317,7.4528953307607155,7.349227029838401,7.650686736338611,7.712647528825288,7.454238660598677,7.631803152588439,7.458432670468837,7.5809739168316055,7.420937969875011,7.268951349516338,7.23658294759058,7.048908065045403,7.007763955418715
ZMO2_RS06405,8.371747146652284,7.77678342414387,8.374650898093435,7.902624352836789,8.951372750861198,8.465932236587236,8.628137390948268,8.296939497349149,6.8688911540744,7.246498356209384,6.966619395745735,8.438103352158393,8.744696734807684,8.886661858804958,8.75341177011146,8.78714875738192,8.706667514844602,8.409322933418961,8.301043656661253,8.107704805250918,7.3238456251846324,7.207077024732521,7.158093347886691
ZMO2_RS06410,9.69715840231344,9.59428991884051,9.825378300480725,9.811616335665796,10.562807943440749,8.475433569040975,8.077573263509946,8.327232700073655,8.038713185321841,7.391312879136367,7.456554844869282,9.898422476229294,10.160395069049585,10.012284852836475,10.473561623533184,10.450673776670838,10.390573896286682,8.066588767934643,7.869416859969282,7.998633323055981,7.6837439591585355,7.1512703359034155,7.438857354838086
ZMO2_RS06415,8.721162296364827,8.168185070573916,8.742454468104443,8.4537276516207,9.250339268203707,8.124610272741686,8.219787568527446,8.172283709443859,8.287618579373241,8.698172803469518,8.470838782344279,8.662172005406847,9.026807190139907,8.89235575611175,8.872458404697674,9.001785847191629,8.796298573813814,7.8344849122752125,7.699009744827319,7.59735925106806,7.535411179779359,7.628474719479463,7.724930855768393
ZMO2_RS06420,9.249412565931795,8.620815802099267,9.261893092175741,8.792095037428663,9.517570962594153,8.515310830511874,8.442108134050036,8.630804840352624,8.592415842525128,8.49977622646301,8.508849523574368,9.149388111682587,9.305689454643067,9.272871374872043,9.264213167980474,9.40703809442928,9.417599452061697,8.217055682211413,8.069676883653939,8.168049337747199,8.182586126233675,8.221728798627613,8.339322844324638
ZMO2_RS06425,7.682743932983054,6.755650500934089,7.747810933829261,8.146240591689752,8.788812841405134,7.7986501427681,7.564355880434138,7.590058713968294,6.866399620246377,7.23952818377078,6.915240337199765,7.49310793008779,7.735318324240689,8.035074146755585,8.545204793128065,8.424012981770442,8.413196219648848,7.394636478801018,7.545637727088498,7.459784330625968,7.105246965499073,7.027761324002172,7.039961748801663
ZMO2_RS06430,9.392748977774769,8.684467433172902,9.442342272726334,8.204730709404265,8.935138805749437,8.353525581998738,8.02187415356004,8.319373131313572,8.324036347117028,7.639424606594974,7.9169919496374135,9.085917045280965,9.33156790589045,9.2468375711209,8.790503349894818,9.021627441487583,9.073062786826554,7.849730498910811,7.7856418848292535,7.935660937751472,8.0651800095118,8.050234413276925,8.051238042109437
ZMO2_RS06435,6.138587889752267,5.626115946972806,6.207653748201506,5.492052013711934,5.9374186952802175,5.4859140470396754,5.140949573944466,5.307149681535815,6.431014944841198,6.371698628096716,6.611084477101226,6.748106967211466,6.889693704626396,7.008693539286129,6.2922977291756865,6.423252955450099,6.330699943865329,4.946278837732883,5.026969962292112,5.0448983806505145,5.488811265345768,5.360355536256045,5.511720825363693
ZMO2_RS06440,8.200739124012054,8.392941285845573,8.209287390883302,8.975865314567237,8.270032136530409,7.899999959563183,7.841755974626383,8.010851770152815,9.547886137999884,9.936787883858868,9.412676726922815,8.170034719819917,8.063126112773032,7.953759629623036,8.217224474928,8.26254088125115,8.143456129445655,7.392596261762767,7.369917963158503,7.294154071951955,8.770030627300807,8.821715344057532,8.904172867014019
ZMO2_RS06445,3.7209762469320657,2.4852506431058305,3.664209771410325,5.671792438348677,7.51461178668729,7.421205035131517,8.384978134140868,7.576937879026104,8.891117291794561,9.699261160400034,8.984557007563541,2.7754776659976175,3.719123941975262,3.436091443309004,6.80126426879955,6.142074988999205,6.524890076724986,7.697582773882544,7.3018626998590275,7.1853763071618015,10.02897318104603,10.140085488423129,9.028066967791505
ZMO2_RS06450,10.781179112191728,8.814513864637872,10.883979035619346,9.078745556991844,10.727798122026508,9.61156064924426,9.200180944755894,9.272125065731533,9.36450728424188,9.807130208463695,9.286003384939544,10.076561775079218,10.40203147522797,10.72326198592488,10.969600015786677,10.650640544659282,10.931932459651325,9.366422593924431,9.180569011950022,9.481127399646219,10.429368926523258,10.287737957299889,9.685486849006114
ZMO2_RS06455,9.62231356495657,8.686468580620634,9.707837948889653,9.050366283180301,9.818501577204163,9.377465209638736,9.198311986403304,9.30760839073649,9.112172959969199,8.980245621456278,9.203133028597998,9.477817623342931,9.962175696955933,9.9402392540441,9.55266620549247,9.785768047577061,9.609554873118695,9.240302888346584,9.279008999558712,9.322486103509561,8.997951877961322,8.964290608748641,9.033503551538788
ZMO2_RS06460,10.440898844538225,9.054067208470483,10.546777236718652,9.527337472242861,10.612139105310112,10.458369468282278,10.234170719501948,10.369657404849852,9.937336178577938,9.547874734924298,10.020857044190661,10.199573483372893,10.607376927930092,10.806278889874417,10.54073976751491,10.827222138887581,10.913781075754732,10.569910586332739,10.595609957198105,10.683080036111003,9.843405032525036,9.733086282212746,9.658535548394337
ZMO2_RS06465,6.404563563364531,6.314950384593439,6.400644078381096,7.318580875120879,7.648457026047292,7.580490679068796,8.100390607493816,7.716041806256622,9.267714393999274,9.444858045450138,9.706265068154305,6.3742168521449525,6.440485996404253,6.6814266563408085,6.891068353726821,6.7353638105972395,6.612644138477148,7.804756846853842,7.608511354195579,7.820405915655828,8.176606360669721,7.9261749407366295,8.06595967858638
ZMO2_RS06470,7.601142456219588,7.953397457471636,7.652393045467038,9.717319898266062,9.09792595958442,9.215709609015482,9.98891722661607,9.615252816217382,11.18071643032362,11.571484899961323,11.292663650183284,7.549616204714063,7.567550849084553,6.989471233847683,8.331410552755,8.334196339073594,8.298653525511291,9.830727670981128,9.490537194398556,9.72424900113948,10.101206597646424,9.775813123347337,10.265571411220582
ZMO2_RS06475,8.756863341175839,8.708500436582565,8.814723112229384,10.587767369919339,10.364994132889908,11.595326338121883,12.075168778240654,11.696978367835863,11.688118815331528,12.359012332284404,11.840080662936488,8.68834912190052,8.683574018197273,8.748153888538043,10.055077900416194,9.904416529073451,9.918682719762698,12.032780796965813,11.915797059652935,12.012131806032654,11.640599523200414,11.734542734285775,11.828039389709616
ZMO2_RS06480,8.544744728480904,9.283676380851228,8.63779388744814,9.331575668374308,8.950872136347062,9.459760030140924,9.715128346024956,9.351224073440372,10.80270396424162,10.706470373605393,10.806283761024638,9.022356657596928,8.771349919490108,8.912691495298642,8.549941902239501,8.584536706898962,8.50480805748176,9.736178920692842,9.10017350965559,9.375883705621721,9.436037991790174,9.231856757035754,9.49363309397205
